species,size_class,size_min,size_max,std_mk,name,value
Amblygobius phalaena,12.5,11.25,13.75,2.76789716,rls_obs,0.02957906712172924
Amblygobius phalaena,12.5,11.25,13.75,2.76789716,p_norm,0.20933166087413235
Amblygobius phalaena,12.5,11.25,13.75,2.76789716,p_lnorm,0.15844249097583574
Amblygobius phalaena,12.5,11.25,13.75,2.76789716,lbspr_mk15,0.00552782503557709
Amblygobius phalaena,15,13.75,17.5,2.76789716,lbspr,0
Amblygobius phalaena,15,13.75,17.5,2.76789716,rls_obs,0.01279863481228668
Amblygobius phalaena,15,13.75,17.5,2.76789716,p_norm,0.10050933803036832
Amblygobius phalaena,15,13.75,17.5,2.76789716,p_lnorm,0.08543556988646972
Amblygobius phalaena,15,13.75,17.5,2.76789716,lbspr_mk15,0
Amblygobius phalaena,20,17.5,22.5,2.76789716,lbspr,0
Amblygobius phalaena,20,17.5,22.5,2.76789716,rls_obs,2.844141069397042e-4
Amblygobius phalaena,20,17.5,22.5,2.76789716,p_norm,0.00892278565786663
Amblygobius phalaena,20,17.5,22.5,2.76789716,p_lnorm,0.02220427440678152
Amblygobius phalaena,20,17.5,22.5,2.76789716,lbspr_mk15,0
Naso unicornis,2.5,1.25,3.75,0.457827266,lbspr,0.01899430415332339
Naso unicornis,2.5,1.25,3.75,0.457827266,rls_obs,0.0075353218210361
Naso unicornis,2.5,1.25,3.75,0.457827266,p_norm,0.00245796115555082
Naso unicornis,2.5,1.25,3.75,0.457827266,p_lnorm,2.2129037716512319e-10
Naso unicornis,2.5,1.25,3.75,0.457827266,lbspr_mk15,0.06086238888753172
Naso unicornis,5,3.75,6.25,0.457827266,lbspr,0.01944451234914969
Naso unicornis,5,3.75,6.25,0.457827266,rls_obs,0.03422291993720565
Naso unicornis,5,3.75,6.25,0.457827266,p_norm,0.00451198450439447
Naso unicornis,5,3.75,6.25,0.457827266,p_lnorm,1.3409865843870163e-6
Naso unicornis,5,3.75,6.25,0.457827266,lbspr_mk15,0.05956127502785446
Naso unicornis,7.5,6.25,8.75,0.457827266,lbspr,0.01992731480349736
Naso unicornis,7.5,6.25,8.75,0.457827266,rls_obs,0.07315541601255887
Naso unicornis,7.5,6.25,8.75,0.457827266,p_norm,0.00783636964379494
Naso unicornis,7.5,6.25,8.75,0.457827266,p_lnorm,1.1691702762879809e-4
Naso unicornis,7.5,6.25,8.75,0.457827266,lbspr_mk15,0.05823254569033916
Naso unicornis,10,8.75,11.25,0.457827266,lbspr,0.04145276684512023
Naso unicornis,10,8.75,11.25,0.457827266,rls_obs,0.03704866562009419
Naso unicornis,10,8.75,11.25,0.457827266,p_norm,0.01287707700668047
Naso unicornis,10,8.75,11.25,0.457827266,p_lnorm,0.00165113611012597
Naso unicornis,10,8.75,11.25,0.457827266,lbspr_mk15,0.11234719878152016
Naso unicornis,12.5,11.25,13.75,0.457827266,lbspr,0.02161304911139902
Naso unicornis,12.5,11.25,13.75,0.457827266,rls_obs,0.02260596546310832
Naso unicornis,12.5,11.25,13.75,0.457827266,p_norm,0.02002050556306692
Naso unicornis,12.5,11.25,13.75,0.457827266,p_lnorm,0.00867832116955289
Naso unicornis,12.5,11.25,13.75,0.457827266,lbspr_mk15,0.05404455226282288
Naso unicornis,15,13.75,17.5,0.457827266,lbspr,0.04526833223327711
Naso unicornis,15,13.75,17.5,0.457827266,rls_obs,0.03108320251177394
Naso unicornis,15,13.75,17.5,0.457827266,p_norm,0.04838994561556507
Naso unicornis,15,13.75,17.5,0.457827266,p_lnorm,0.04652320890010615
Naso unicornis,15,13.75,17.5,0.457827266,lbspr_mk15,0.10363239125609
Naso unicornis,20,17.5,22.5,0.457827266,lbspr,0.04845951385663415
Naso unicornis,20,17.5,22.5,0.457827266,rls_obs,0.06499215070643642
Naso unicornis,20,17.5,22.5,0.457827266,p_norm,0.10802529659633028
Naso unicornis,20,17.5,22.5,0.457827266,p_lnorm,0.1488869759001183
Naso unicornis,20,17.5,22.5,0.457827266,lbspr_mk15,0.09738173406082416
Naso unicornis,25,22.5,27.5,0.457827266,lbspr,0.08043448146608975
Naso unicornis,25,22.5,27.5,0.457827266,rls_obs,0.11145996860282574
Naso unicornis,25,22.5,27.5,0.457827266,p_norm,0.15781288541908034
Naso unicornis,25,22.5,27.5,0.457827266,p_lnorm,0.2093552009607458
Naso unicornis,25,22.5,27.5,0.457827266,lbspr_mk15,0.13335408034617063
Naso unicornis,30,27.5,32.5,0.457827266,lbspr,0.06067217509635677
Naso unicornis,30,27.5,32.5,0.457827266,rls_obs,0.1664050235478807
Naso unicornis,30,27.5,32.5,0.457827266,p_norm,0.18531458242009957
Naso unicornis,30,27.5,32.5,0.457827266,p_lnorm,0.1992340774381381
Naso unicornis,30,27.5,32.5,0.457827266,lbspr_mk15,0.07955169458131219
Naso unicornis,35,32.5,37.5,0.457827266,lbspr,0.10823840255538988
Naso unicornis,35,32.5,37.5,0.457827266,rls_obs,0.2122448979591837
Naso unicornis,35,32.5,37.5,0.457827266,p_norm,0.17491748536308482
Naso unicornis,35,32.5,37.5,0.457827266,p_lnorm,0.15089435149839858
Naso unicornis,35,32.5,37.5,0.457827266,lbspr_mk15,0.10308433023438109
Naso unicornis,40,37.5,45,0.457827266,lbspr,0.2232696523007472
Naso unicornis,40,37.5,45,0.457827266,rls_obs,0.10675039246467818
Naso unicornis,40,37.5,45,0.457827266,p_norm,0.179324712605489
Naso unicornis,40,37.5,45,0.457827266,p_lnorm,0.133474762820445
Naso unicornis,40,37.5,45,0.457827266,lbspr_mk15,0.09696219122443844
Naso unicornis,50,45,56.25,0.457827266,lbspr,0.2759328069360582
Naso unicornis,50,45,56.25,0.457827266,rls_obs,0.11993720565149137
Naso unicornis,50,45,56.25,0.457827266,p_norm,0.08712327968583644
Naso unicornis,50,45,56.25,0.457827266,p_lnorm,0.07556611907159827
Naso unicornis,50,45,56.25,0.457827266,lbspr_mk15,0.03946995276691156
Naso unicornis,62.5,56.25,68.75,0.457827266,lbspr,0.0362926882929572
Naso unicornis,62.5,56.25,68.75,0.457827266,rls_obs,0.01130298273155416
Naso unicornis,62.5,56.25,68.75,0.457827266,p_norm,0.00881420873253935
Naso unicornis,62.5,56.25,68.75,0.457827266,p_lnorm,0.02032689540368582
Naso unicornis,62.5,56.25,68.75,0.457827266,lbspr_mk15,0.00151566487980363
Naso unicornis,75,68.75,81.25,0.457827266,lbspr,0
Naso unicornis,75,68.75,81.25,0.457827266,rls_obs,0.00125588697017268
Naso unicornis,75,68.75,81.25,0.457827266,p_norm,1.956300031894509e-4
Naso unicornis,75,68.75,81.25,0.457827266,p_lnorm,0.00418884457750468
Naso unicornis,75,68.75,81.25,0.457827266,lbspr_mk15,0
Naso lituratus,2.5,1.25,3.75,0.701051533,lbspr,0.07828494713878169
Naso lituratus,2.5,1.25,3.75,0.701051533,rls_obs,0
Naso lituratus,2.5,1.25,3.75,0.701051533,p_norm,0.00985780251722047
Naso lituratus,2.5,1.25,3.75,0.701051533,p_lnorm,2.350504943417588e-5
Naso lituratus,2.5,1.25,3.75,0.701051533,lbspr_mk15,0.15984592994371416
Naso lituratus,5,3.75,6.25,0.701051533,lbspr,0.08127546783361517
Naso lituratus,5,3.75,6.25,0.701051533,rls_obs,0.0022958346999016
Naso lituratus,5,3.75,6.25,0.701051533,p_norm,0.02818568603753163
Naso lituratus,5,3.75,6.25,0.701051533,p_lnorm,0.00575242386839792
Naso lituratus,5,3.75,6.25,0.701051533,lbspr_mk15,0.15016219438778194
Naso lituratus,7.5,6.25,8.75,0.701051533,lbspr,0.0848479567643857
Naso lituratus,7.5,6.25,8.75,0.701051533,rls_obs,0.01311905542800918
Naso lituratus,7.5,6.25,8.75,0.701051533,p_norm,0.0640886884763269
Naso lituratus,7.5,6.25,8.75,0.701051533,p_lnorm,0.05997182556812495
Naso lituratus,7.5,6.25,8.75,0.701051533,lbspr_mk15,0.13979578119246483
Naso lituratus,10,8.75,11.25,0.701051533,lbspr,0.18415045546275616
Naso lituratus,10,8.75,11.25,0.701051533,rls_obs,0.03574942604132503
Naso lituratus,10,8.75,11.25,0.701051533,p_norm,0.11589748722365506
Naso lituratus,10,8.75,11.25,0.701051533,p_lnorm,0.1613654485822483
Naso lituratus,10,8.75,11.25,0.701051533,lbspr_mk15,0.24481240977023924
Naso lituratus,12.5,11.25,13.75,0.701051533,lbspr,0.10271362859884424
Naso lituratus,12.5,11.25,13.75,0.701051533,rls_obs,0.06592325352574614
Naso lituratus,12.5,11.25,13.75,0.701051533,p_norm,0.16669894742438054
Naso lituratus,12.5,11.25,13.75,0.701051533,p_lnorm,0.21655925238969115
Naso lituratus,12.5,11.25,13.75,0.701051533,lbspr_mk15,0.10232566295129492
Naso lituratus,15,13.75,17.5,0.701051533,lbspr,0.24761296207847644
Naso lituratus,15,13.75,17.5,0.701051533,rls_obs,0.13184650705149228
Naso lituratus,15,13.75,17.5,0.701051533,p_norm,0.28207296228262163
Naso lituratus,15,13.75,17.5,0.701051533,p_lnorm,0.27788785041361724
Naso lituratus,15,13.75,17.5,0.701051533,lbspr_mk15,0.1499424282983909
Naso lituratus,20,17.5,22.5,0.701051533,lbspr,0.1981574950193846
Naso lituratus,20,17.5,22.5,0.701051533,rls_obs,0.1823548704493277
Naso lituratus,20,17.5,22.5,0.701051533,p_norm,0.2499999008229149
Naso lituratus,20,17.5,22.5,0.701051533,p_lnorm,0.1895020649859218
Naso lituratus,20,17.5,22.5,0.701051533,lbspr_mk15,0.05061750764213196
Naso lituratus,25,22.5,27.5,0.701051533,lbspr,0.02295708710375601
Naso lituratus,25,22.5,27.5,0.701051533,rls_obs,0.3027222040013119
Naso lituratus,25,22.5,27.5,0.701051533,p_norm,0.07090893460483605
Naso lituratus,25,22.5,27.5,0.701051533,p_lnorm,0.06358991585126283
Naso lituratus,25,22.5,27.5,0.701051533,lbspr_mk15,0.00249808581398203
Naso lituratus,30,27.5,32.5,0.701051533,lbspr,0
Naso lituratus,30,27.5,32.5,0.701051533,rls_obs,0.22105608396195475
Naso lituratus,30,27.5,32.5,0.701051533,p_norm,0.00839880008190674
Naso lituratus,30,27.5,32.5,0.701051533,p_lnorm,0.01838406112060087
Naso lituratus,30,27.5,32.5,0.701051533,lbspr_mk15,0
Naso lituratus,35,32.5,37.5,0.701051533,lbspr,0
Naso lituratus,35,32.5,37.5,0.701051533,rls_obs,0.03640537881272548
Naso lituratus,35,32.5,37.5,0.701051533,p_norm,4.114905586340978e-4
Naso lituratus,35,32.5,37.5,0.701051533,p_lnorm,0.00504841216007934
Naso lituratus,35,32.5,37.5,0.701051533,lbspr_mk15,0
Naso lituratus,40,37.5,45,0.701051533,lbspr,0
Naso lituratus,40,37.5,45,0.701051533,rls_obs,0.00852738602820596
Naso lituratus,40,37.5,45,0.701051533,p_norm,8.321280284495636e-6
Naso lituratus,40,37.5,45,0.701051533,p_lnorm,0.00162763248335373
Naso lituratus,40,37.5,45,0.701051533,lbspr_mk15,0
Acanthurus olivaceus,2.5,1.25,3.75,0.257970142,lbspr,0.02859867224482589
Acanthurus olivaceus,2.5,1.25,3.75,0.257970142,rls_obs,0.02617627567925778
Acanthurus olivaceus,2.5,1.25,3.75,0.257970142,p_norm,0.00936982773840419
Acanthurus olivaceus,2.5,1.25,3.75,0.257970142,p_lnorm,1.749321030983775e-5
Acanthurus olivaceus,2.5,1.25,3.75,0.257970142,lbspr_mk15,0.15494154016561196
Acanthurus olivaceus,5,3.75,6.25,0.257970142,lbspr,0.03128784861784545
Acanthurus olivaceus,5,3.75,6.25,0.257970142,rls_obs,0.05632869449966865
Acanthurus olivaceus,5,3.75,6.25,0.257970142,p_norm,0.02638895695822842
Acanthurus olivaceus,5,3.75,6.25,0.257970142,p_lnorm,0.0047279391456272
Acanthurus olivaceus,5,3.75,6.25,0.257970142,lbspr_mk15,0.14587907325251692
Acanthurus olivaceus,7.5,6.25,8.75,0.257970142,lbspr,0.03467292635762351
Acanthurus olivaceus,7.5,6.25,8.75,0.257970142,rls_obs,0.0437375745526839
Acanthurus olivaceus,7.5,6.25,8.75,0.257970142,p_norm,0.05969468663246839
Acanthurus olivaceus,7.5,6.25,8.75,0.257970142,p_lnorm,0.05270623516939408
Acanthurus olivaceus,7.5,6.25,8.75,0.257970142,lbspr_mk15,0.1362046076751148
Acanthurus olivaceus,10,8.75,11.25,0.257970142,lbspr,0.08429541526220496
Acanthurus olivaceus,10,8.75,11.25,0.257970142,rls_obs,0.05168986083499006
Acanthurus olivaceus,10,8.75,11.25,0.257970142,p_norm,0.10846831047699144
Acanthurus olivaceus,10,8.75,11.25,0.257970142,p_lnorm,0.14960154084146526
Acanthurus olivaceus,10,8.75,11.25,0.257970142,lbspr_mk15,0.24012105007801235
Acanthurus olivaceus,12.5,11.25,13.75,0.257970142,lbspr,0.05437884131396031
Acanthurus olivaceus,12.5,11.25,13.75,0.257970142,rls_obs,0.05235255135851557
Acanthurus olivaceus,12.5,11.25,13.75,0.257970142,p_norm,0.15832409241071188
Acanthurus olivaceus,12.5,11.25,13.75,0.257970142,p_lnorm,0.20979404113406952
Acanthurus olivaceus,12.5,11.25,13.75,0.257970142,lbspr_mk15,0.1015847973016211
Acanthurus olivaceus,15,13.75,17.5,0.257970142,lbspr,0.1948934388202111
Acanthurus olivaceus,15,13.75,17.5,0.257970142,rls_obs,0.13783962889330684
Acanthurus olivaceus,15,13.75,17.5,0.257970142,p_norm,0.2768302575623794
Acanthurus olivaceus,15,13.75,17.5,0.257970142,p_lnorm,0.2813358249378442
Acanthurus olivaceus,15,13.75,17.5,0.257970142,lbspr_mk15,0.1544773054373638
Acanthurus olivaceus,20,17.5,22.5,0.257970142,lbspr,0.4327695642713153
Acanthurus olivaceus,20,17.5,22.5,0.257970142,rls_obs,0.2571239231278993
Acanthurus olivaceus,20,17.5,22.5,0.257970142,p_norm,0.262374232407499
Acanthurus olivaceus,20,17.5,22.5,0.257970142,p_lnorm,0.20137280223647017
Acanthurus olivaceus,20,17.5,22.5,0.257970142,lbspr_mk15,0.06184676996180243
Acanthurus olivaceus,25,22.5,27.5,0.257970142,lbspr,0.13910329311201344
Acanthurus olivaceus,25,22.5,27.5,0.257970142,rls_obs,0.2508283631544069
Acanthurus olivaceus,25,22.5,27.5,0.257970142,p_norm,0.0830503300386971
Acanthurus olivaceus,25,22.5,27.5,0.257970142,p_lnorm,0.07077966077803965
Acanthurus olivaceus,25,22.5,27.5,0.257970142,lbspr_mk15,0.00494485612795658
Acanthurus olivaceus,30,27.5,32.5,0.257970142,lbspr,0
Acanthurus olivaceus,30,27.5,32.5,0.257970142,rls_obs,0.1027170311464546
Acanthurus olivaceus,30,27.5,32.5,0.257970142,p_norm,0.01139492101461892
Acanthurus olivaceus,30,27.5,32.5,0.257970142,p_lnorm,0.02125933931019064
Acanthurus olivaceus,30,27.5,32.5,0.257970142,lbspr_mk15,0
Acanthurus olivaceus,35,32.5,37.5,0.257970142,lbspr,0
Acanthurus olivaceus,35,32.5,37.5,0.257970142,rls_obs,0.02120609675281643
Acanthurus olivaceus,35,32.5,37.5,0.257970142,p_norm,6.722058318253676e-4
Acanthurus olivaceus,35,32.5,37.5,0.257970142,p_lnorm,0.00602995626226732
Acanthurus olivaceus,35,32.5,37.5,0.257970142,lbspr_mk15,0
Scarus altipinnis,2.5,1.25,3.75,0.61149904,lbspr,0.03918789841981769
Scarus altipinnis,2.5,1.25,3.75,0.61149904,rls_obs,0.04266873545384019
Scarus altipinnis,2.5,1.25,3.75,0.61149904,p_norm,0.00434647286029127
Scarus altipinnis,2.5,1.25,3.75,0.61149904,p_lnorm,6.945197970356131e-8
Scarus altipinnis,2.5,1.25,3.75,0.61149904,lbspr_mk15,0.09333324562442166
Scarus altipinnis,5,3.75,6.25,0.61149904,lbspr,0.04024377582591001
Scarus altipinnis,5,3.75,6.25,0.61149904,rls_obs,0.03491078355314197
Scarus altipinnis,5,3.75,6.25,0.61149904,p_norm,0.00958584943900499
Scarus altipinnis,5,3.75,6.25,0.61149904,p_lnorm,9.86687240671257e-5
Scarus altipinnis,5,3.75,6.25,0.61149904,lbspr_mk15,0.09020094111662216
Scarus altipinnis,7.5,6.25,8.75,0.61149904,lbspr,0.04140970535102473
Scarus altipinnis,7.5,6.25,8.75,0.61149904,rls_obs,0.02792862684251357
Scarus altipinnis,7.5,6.25,8.75,0.61149904,p_norm,0.01903641227198839
Scarus altipinnis,7.5,6.25,8.75,0.61149904,p_lnorm,0.00331743158812293
Scarus altipinnis,7.5,6.25,8.75,0.61149904,lbspr_mk15,0.08695351866226368
Scarus altipinnis,10,8.75,11.25,0.61149904,lbspr,0.08687576569280925
Scarus altipinnis,10,8.75,11.25,0.61149904,rls_obs,0.02948021722265322
Scarus altipinnis,10,8.75,11.25,0.61149904,p_norm,0.03404107689889562
Scarus altipinnis,10,8.75,11.25,0.61149904,p_lnorm,0.02246743612688114
Scarus altipinnis,10,8.75,11.25,0.61149904,lbspr_mk15,0.16363742013007232
Scarus altipinnis,12.5,11.25,13.75,0.61149904,lbspr,0.04582840175252808
Scarus altipinnis,12.5,11.25,13.75,0.61149904,rls_obs,0.03995345228859581
Scarus altipinnis,12.5,11.25,13.75,0.61149904,p_norm,0.05481350676408414
Scarus altipinnis,12.5,11.25,13.75,0.61149904,p_lnorm,0.0645089509833285
Scarus altipinnis,12.5,11.25,13.75,0.61149904,lbspr_mk15,0.07637363119279734
Scarus altipinnis,15,13.75,17.5,0.61149904,lbspr,0.09773458751219918
Scarus altipinnis,15,13.75,17.5,0.61149904,rls_obs,0.04654771140418929
Scarus altipinnis,15,13.75,17.5,0.61149904,p_norm,0.12856552085490344
Scarus altipinnis,15,13.75,17.5,0.61149904,p_lnorm,0.1808053782606417
Scarus altipinnis,15,13.75,17.5,0.61149904,lbspr_mk15,0.1408879211672302
Scarus altipinnis,20,17.5,22.5,0.61149904,lbspr,0.10874083764197762
Scarus altipinnis,20,17.5,22.5,0.61149904,rls_obs,0.08301008533747091
Scarus altipinnis,20,17.5,22.5,0.61149904,p_norm,0.24118137003161064
Scarus altipinnis,20,17.5,22.5,0.61149904,p_lnorm,0.2886757881938289
Scarus altipinnis,20,17.5,22.5,0.61149904,lbspr_mk15,0.12330557346279168
Scarus altipinnis,25,22.5,27.5,0.61149904,lbspr,0.20404493448784236
Scarus altipinnis,25,22.5,27.5,0.61149904,rls_obs,0.06982156710628394
Scarus altipinnis,25,22.5,27.5,0.61149904,p_norm,0.2433545876117932
Scarus altipinnis,25,22.5,27.5,0.61149904,p_lnorm,0.2157127701367756
Scarus altipinnis,25,22.5,27.5,0.61149904,lbspr_mk15,0.14382945879216058
Scarus altipinnis,30,27.5,32.5,0.61149904,lbspr,0.17135218754542247
Scarus altipinnis,30,27.5,32.5,0.61149904,rls_obs,0.15205585725368503
Scarus altipinnis,30,27.5,32.5,0.61149904,p_norm,0.16321993572838225
Scarus altipinnis,30,27.5,32.5,0.61149904,p_lnorm,0.12102112713412994
Scarus altipinnis,30,27.5,32.5,0.61149904,lbspr_mk15,0.05644835918553504
Scarus altipinnis,35,32.5,37.5,0.61149904,lbspr,0.15234431778068483
Scarus altipinnis,35,32.5,37.5,0.61149904,rls_obs,0.2152831652443755
Scarus altipinnis,35,32.5,37.5,0.61149904,p_norm,0.0727509046389514
Scarus altipinnis,35,32.5,37.5,0.61149904,p_lnorm,0.05836584943656242
Scarus altipinnis,35,32.5,37.5,0.61149904,lbspr_mk15,0.02432497028860617
Scarus altipinnis,40,37.5,45,0.61149904,lbspr,0.01223758798978384
Scarus altipinnis,40,37.5,45,0.61149904,rls_obs,0.1904577191621412
Scarus altipinnis,40,37.5,45,0.61149904,p_norm,0.02458227494806919
Scarus altipinnis,40,37.5,45,0.61149904,p_lnorm,0.0326861361931855
Scarus altipinnis,40,37.5,45,0.61149904,lbspr_mk15,7.049603774991558e-4
Scarus altipinnis,50,45,56.25,0.61149904,lbspr,0
Scarus altipinnis,50,45,56.25,0.61149904,rls_obs,0.05275407292474787
Scarus altipinnis,50,45,56.25,0.61149904,p_norm,0.0017861209889658
Scarus altipinnis,50,45,56.25,0.61149904,p_lnorm,0.01059602243670554
Scarus altipinnis,50,45,56.25,0.61149904,lbspr_mk15,0
Scarus altipinnis,62.5,56.25,68.75,0.61149904,lbspr,0
Scarus altipinnis,62.5,56.25,68.75,0.61149904,rls_obs,0.01396431342125678
Scarus altipinnis,62.5,56.25,68.75,0.61149904,p_norm,6.041633283881964e-6
Scarus altipinnis,62.5,56.25,68.75,0.61149904,p_lnorm,0.00153482116958547
Scarus altipinnis,62.5,56.25,68.75,0.61149904,lbspr_mk15,0
Scarus altipinnis,75,68.75,81.25,0.61149904,lbspr,0
Scarus altipinnis,75,68.75,81.25,0.61149904,rls_obs,0.00116369278510473
Scarus altipinnis,75,68.75,81.25,0.61149904,p_norm,9.739320461221723e-10
Scarus altipinnis,75,68.75,81.25,0.61149904,p_lnorm,1.8199660658257957e-4
Scarus altipinnis,75,68.75,81.25,0.61149904,lbspr_mk15,0
Naso brevirostris,2.5,1.25,3.75,0.677646249,lbspr,0.04874075470907452
Naso brevirostris,2.5,1.25,3.75,0.677646249,rls_obs,0.00121753246753246
Naso brevirostris,2.5,1.25,3.75,0.677646249,p_norm,0.00512004324866461
Naso brevirostris,2.5,1.25,3.75,0.677646249,p_lnorm,2.7225043929659385e-7
Naso brevirostris,2.5,1.25,3.75,0.677646249,lbspr_mk15,0.1046239929768867
Naso brevirostris,5,3.75,6.25,0.677646249,lbspr,0.04997485699918286
Naso brevirostris,5,3.75,6.25,0.677646249,rls_obs,4.058441558441558e-4
Naso brevirostris,5,3.75,6.25,0.677646249,p_norm,0.01191335623168506
Naso brevirostris,5,3.75,6.25,0.677646249,p_lnorm,2.64390090302343e-4
Naso brevirostris,5,3.75,6.25,0.677646249,lbspr_mk15,0.10065353971118332
Naso brevirostris,7.5,6.25,8.75,0.677646249,lbspr,0.05134829341881954
Naso brevirostris,7.5,6.25,8.75,0.677646249,rls_obs,0.01461038961038961
Naso brevirostris,7.5,6.25,8.75,0.677646249,p_norm,0.02448550369049663
Naso brevirostris,7.5,6.25,8.75,0.677646249,p_lnorm,0.00691503658509602
Naso brevirostris,7.5,6.25,8.75,0.677646249,lbspr_mk15,0.09651681955830647
Naso brevirostris,10,8.75,11.25,0.677646249,lbspr,0.1075544241205188
Naso brevirostris,10,8.75,11.25,0.677646249,rls_obs,0.01704545454545454
Naso brevirostris,10,8.75,11.25,0.677646249,p_norm,0.04445322615950022
Naso brevirostris,10,8.75,11.25,0.677646249,p_lnorm,0.03849697101271814
Naso brevirostris,10,8.75,11.25,0.677646249,lbspr_mk15,0.17984313273418137
Naso brevirostris,12.5,11.25,13.75,0.677646249,lbspr,0.05669746684266768
Naso brevirostris,12.5,11.25,13.75,0.677646249,rls_obs,0.02922077922077922
Naso brevirostris,12.5,11.25,13.75,0.677646249,p_norm,0.07128874624444179
Naso brevirostris,12.5,11.25,13.75,0.677646249,p_lnorm,0.09404321925020316
Naso brevirostris,12.5,11.25,13.75,0.677646249,lbspr_mk15,0.08285411521630213
Naso brevirostris,15,13.75,17.5,0.677646249,lbspr,0.12111907306136988
Naso brevirostris,15,13.75,17.5,0.677646249,rls_obs,0.04829545454545454
Naso brevirostris,15,13.75,17.5,0.677646249,p_norm,0.1615905550860451
Naso brevirostris,15,13.75,17.5,0.677646249,p_lnorm,0.2225376056318326
Naso brevirostris,15,13.75,17.5,0.677646249,lbspr_mk15,0.15002704608031356
Naso brevirostris,20,17.5,22.5,0.677646249,lbspr,0.13625725480336076
Naso brevirostris,20,17.5,22.5,0.677646249,rls_obs,0.08563311688311688
Naso brevirostris,20,17.5,22.5,0.677646249,p_norm,0.2751179585015948
Naso brevirostris,20,17.5,22.5,0.677646249,p_lnorm,0.29588978194512566
Naso brevirostris,20,17.5,22.5,0.677646249,lbspr_mk15,0.12603473426117645
Naso brevirostris,25,22.5,27.5,0.677646249,lbspr,0.2552863159218053
Naso brevirostris,25,22.5,27.5,0.677646249,rls_obs,0.18425324675324675
Naso brevirostris,25,22.5,27.5,0.677646249,p_norm,0.23293288187720015
Naso brevirostris,25,22.5,27.5,0.677646249,p_lnorm,0.1865935326698408
Naso brevirostris,25,22.5,27.5,0.677646249,lbspr_mk15,0.12607242142226913
Naso brevirostris,30,27.5,32.5,0.677646249,lbspr,0.13463553125065475
Naso brevirostris,30,27.5,32.5,0.677646249,rls_obs,0.29545454545454547
Naso brevirostris,30,27.5,32.5,0.677646249,p_norm,0.1219145336092774
Naso brevirostris,30,27.5,32.5,0.677646249,p_lnorm,0.0909054832995615
Naso brevirostris,30,27.5,32.5,0.677646249,lbspr_mk15,0.02913882620011439
Naso brevirostris,35,32.5,37.5,0.677646249,lbspr,0.03838602887254594
Naso brevirostris,35,32.5,37.5,0.677646249,rls_obs,0.13555194805194806
Naso brevirostris,35,32.5,37.5,0.677646249,p_norm,0.03941972221766199
Naso brevirostris,35,32.5,37.5,0.677646249,p_lnorm,0.03887752667899191
Naso brevirostris,35,32.5,37.5,0.677646249,lbspr_mk15,0.00423537183926647
Naso brevirostris,40,37.5,45,0.677646249,lbspr,0
Naso brevirostris,40,37.5,45,0.677646249,rls_obs,0.1461038961038961
Naso brevirostris,40,37.5,45,0.677646249,p_norm,0.00860979740245282
Naso brevirostris,40,37.5,45,0.677646249,p_lnorm,0.0193210873962768
Naso brevirostris,40,37.5,45,0.677646249,lbspr_mk15,0
Naso brevirostris,50,45,56.25,0.677646249,lbspr,0
Naso brevirostris,50,45,56.25,0.677646249,rls_obs,0.04139610389610389
Naso brevirostris,50,45,56.25,0.677646249,p_norm,2.999402768832926e-4
Naso brevirostris,50,45,56.25,0.677646249,p_lnorm,0.00541309409645152
Naso brevirostris,50,45,56.25,0.677646249,lbspr_mk15,0
Naso brevirostris,62.5,56.25,68.75,0.677646249,lbspr,0
Naso brevirostris,62.5,56.25,68.75,0.677646249,rls_obs,8.116883116883117e-4
Naso brevirostris,62.5,56.25,68.75,0.677646249,p_norm,2.5224309863070005e-7
Naso brevirostris,62.5,56.25,68.75,0.677646249,p_lnorm,6.649955884014958e-4
Naso brevirostris,62.5,56.25,68.75,0.677646249,lbspr_mk15,0
Centropyge bicolor,2.5,1.25,3.75,0.343262762,lbspr,0.0961554467656873
Centropyge bicolor,2.5,1.25,3.75,0.343262762,rls_obs,0.01891659501289767
Centropyge bicolor,2.5,1.25,3.75,0.343262762,p_norm,0.04125938075474947
Centropyge bicolor,2.5,1.25,3.75,0.343262762,p_lnorm,0.00869542558236555
Centropyge bicolor,2.5,1.25,3.75,0.343262762,lbspr_mk15,0.35515455882167063
Centropyge bicolor,5,3.75,6.25,0.343262762,lbspr,0.12210107369042304
Centropyge bicolor,5,3.75,6.25,0.343262762,rls_obs,0.2407566638005159
Centropyge bicolor,5,3.75,6.25,0.343262762,p_norm,0.15675645371104793
Centropyge bicolor,5,3.75,6.25,0.343262762,p_lnorm,0.19348184038745275
Centropyge bicolor,5,3.75,6.25,0.343262762,lbspr_mk15,0.2976200005898388
Centropyge bicolor,7.5,6.25,8.75,0.343262762,lbspr,0.1904527702682983
Centropyge bicolor,7.5,6.25,8.75,0.343262762,rls_obs,0.43637145313843506
Centropyge bicolor,7.5,6.25,8.75,0.343262762,p_norm,0.3031258683610795
Centropyge bicolor,7.5,6.25,8.75,0.343262762,p_lnorm,0.3705987385529378
Centropyge bicolor,7.5,6.25,8.75,0.343262762,lbspr_mk15,0.22431006419411875
Centropyge bicolor,10,8.75,11.25,0.343262762,lbspr,0.5912907092755914
Centropyge bicolor,10,8.75,11.25,0.343262762,rls_obs,0.19862424763542563
Centropyge bicolor,10,8.75,11.25,0.343262762,p_norm,0.2988989870152995
