population,species,scaled_size,scaled_n,normal_better,mean_size,population_n,dat,model_fit,vector_icon
Parablennius tasmanianus__-38_148,Parablennius tasmanianus,1.697388632872504,0.09844559585492228,FALSE,7.364253393665158,442,rls,TRUE,FALSE
Parablennius tasmanianus__-38_148,Parablennius tasmanianus,2.036866359447005,0.02072538860103627,FALSE,7.364253393665158,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,0.2606132075471698,0.03703703703703703,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,0.5212264150943396,1,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,0.7818396226415094,0.544973544973545,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,1.0424528301886793,0.12698412698412698,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,1.3030660377358492,0.20105820105820105,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,1.5636792452830188,0.1058201058201058,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,2.0849056603773586,0.13227513227513227,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,2.6061320754716983,0.12169312169312169,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,3.1273584905660377,0.05291005291005291,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,3.6485849056603774,0.00529100529100529,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Parupeneus spilurus__-32_115,Parupeneus spilurus,4.169811320754717,0.01058201058201058,TRUE,9.592760180995477,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,0.12980910425844347,0.21774193548387097,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,0.25961820851688694,0.2661290322580645,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,0.3894273127753304,0.1532258064516129,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,0.5192364170337739,0.1532258064516129,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,0.6490455212922174,0.20161290322580644,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,0.7788546255506608,0.25806451612903225,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,1.0384728340675478,0.7741935483870968,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,1.2980910425844348,1,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,1.5577092511013215,0.4032258064516129,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,1.8173274596182083,0.08870967741935484,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,2.0769456681350955,0.04032258064516129,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Scarus niger__-10_145,Scarus niger,2.5961820851688695,0.00806451612903225,TRUE,19.259049773755656,442,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,0.427807486631016,0.1037037037037037,TRUE,11.6875,440,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,0.6417112299465241,0.4296296296296296,TRUE,11.6875,440,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,0.8556149732620321,0.9333333333333332,TRUE,11.6875,440,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,1.0695187165775402,1,TRUE,11.6875,440,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,1.2834224598930482,0.6888888888888889,TRUE,11.6875,440,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,1.711229946524064,0.08148148148148149,TRUE,11.6875,440,rls,TRUE,FALSE
Centropyge tibicen__-32_159,Centropyge tibicen,2.1390374331550803,0.02222222222222222,TRUE,11.6875,440,rls,TRUE,FALSE
Chaetodon assarius__-30_115,Chaetodon assarius,0.336906584992343,0.06161137440758293,FALSE,7.420454545454546,440,rls,TRUE,FALSE
Chaetodon assarius__-30_115,Chaetodon assarius,0.673813169984686,0.5355450236966824,FALSE,7.420454545454546,440,rls,TRUE,FALSE
Chaetodon assarius__-30_115,Chaetodon assarius,1.010719754977029,1,FALSE,7.420454545454546,440,rls,TRUE,FALSE
Chaetodon assarius__-30_115,Chaetodon assarius,1.347626339969372,0.41232227488151657,FALSE,7.420454545454546,440,rls,TRUE,FALSE
Chaetodon assarius__-30_115,Chaetodon assarius,1.6845329249617151,0.06635071090047394,FALSE,7.420454545454546,440,rls,TRUE,FALSE
Chaetodon assarius__-30_115,Chaetodon assarius,2.695252679938744,0.00947867298578199,FALSE,7.420454545454546,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,0.2756892230576441,0.27559055118110237,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,0.5513784461152882,0.4330708661417323,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,0.8270676691729323,0.968503937007874,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,1.1027568922305764,1,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,1.3784461152882206,0.47244094488188976,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,1.6541353383458646,0.1811023622047244,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Thalassoma lunare__-13_124,Thalassoma lunare,2.2055137844611528,0.13385826771653545,TRUE,9.068181818181818,440,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,0.24690663667041615,0.1523809523809524,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,0.4938132733408323,0.6190476190476191,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,0.7407199100112485,1,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,0.9876265466816648,0.8380952380952381,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,1.234533183352081,0.6761904761904762,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,1.481439820022497,0.7047619047619048,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,1.9752530933633297,0.1619047619047619,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Parupeneus barberinoides__-22_114,Parupeneus barberinoides,2.469066366704162,0.02857142857142857,TRUE,10.125284738041003,439,rls,TRUE,FALSE
Pomacentrus adelus__-18_119,Pomacentrus adelus,0.5997267759562842,0.7947598253275109,TRUE,4.168564920273348,439,rls,TRUE,FALSE
Pomacentrus adelus__-18_119,Pomacentrus adelus,1.1994535519125684,1,TRUE,4.168564920273348,439,rls,TRUE,FALSE
Pomacentrus adelus__-18_119,Pomacentrus adelus,1.7991803278688527,0.08733624454148471,TRUE,4.168564920273348,439,rls,TRUE,FALSE
Pomacentrus adelus__-18_119,Pomacentrus adelus,2.398907103825137,0.03493449781659388,TRUE,4.168564920273348,439,rls,TRUE,FALSE
Pomacentrus wardi__-21_151,Pomacentrus wardi,0.4866962305986696,0.3082706766917293,TRUE,5.136674259681094,439,rls,TRUE,FALSE
Pomacentrus wardi__-21_151,Pomacentrus wardi,0.9733924611973392,1,TRUE,5.136674259681094,439,rls,TRUE,FALSE
Pomacentrus wardi__-21_151,Pomacentrus wardi,1.4600886917960088,0.2857142857142857,TRUE,5.136674259681094,439,rls,TRUE,FALSE
Pomacentrus wardi__-21_151,Pomacentrus wardi,1.9467849223946785,0.05639097744360902,TRUE,5.136674259681094,439,rls,TRUE,FALSE
Centropyge tibicen__-23_114,Centropyge tibicen,0.2742642454602379,0.00625,TRUE,9.115296803652967,438,rls,TRUE,FALSE
Centropyge tibicen__-23_114,Centropyge tibicen,0.5485284909204758,0.35,TRUE,9.115296803652967,438,rls,TRUE,FALSE
Centropyge tibicen__-23_114,Centropyge tibicen,0.8227927363807137,0.8625,TRUE,9.115296803652967,438,rls,TRUE,FALSE
Centropyge tibicen__-23_114,Centropyge tibicen,1.0970569818409517,1,TRUE,9.115296803652967,438,rls,TRUE,FALSE
Centropyge tibicen__-23_114,Centropyge tibicen,1.3713212273011897,0.425,TRUE,9.115296803652967,438,rls,TRUE,FALSE
Centropyge tibicen__-23_114,Centropyge tibicen,1.6455854727614274,0.09375,TRUE,9.115296803652967,438,rls,TRUE,FALSE
Chlorurus sordidus__-18_147,Chlorurus sordidus,0.1524008350730689,0.0425531914893617,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,0.3048016701461378,0.23404255319148937,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,0.4572025052192067,0.5,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,0.6096033402922756,0.7659574468085106,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,0.7620041753653445,0.776595744680851,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,0.9144050104384134,1,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,1.2192066805845512,0.4574468085106383,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,1.524008350730689,0.1595744680851064,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,1.8288100208768268,0.2872340425531915,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,2.1336116910229648,0.20212765957446807,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,2.4384133611691023,0.14893617021276595,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Chlorurus sordidus__-18_147,Chlorurus sordidus,3.048016701461378,0.0851063829787234,FALSE,16.404109589041095,438,rls,TRUE,TRUE
Pomacentrus grammorhynchus__-20_149,Pomacentrus grammorhynchus,0.32589285714285715,0.2127659574468085,TRUE,7.671232876712328,438,rls,TRUE,FALSE
Pomacentrus grammorhynchus__-20_149,Pomacentrus grammorhynchus,0.6517857142857143,0.8865248226950354,TRUE,7.671232876712328,438,rls,TRUE,FALSE
Pomacentrus grammorhynchus__-20_149,Pomacentrus grammorhynchus,0.9776785714285716,1,TRUE,7.671232876712328,438,rls,TRUE,FALSE
Pomacentrus grammorhynchus__-20_149,Pomacentrus grammorhynchus,1.3035714285714286,0.4893617021276595,TRUE,7.671232876712328,438,rls,TRUE,FALSE
Pomacentrus grammorhynchus__-20_149,Pomacentrus grammorhynchus,1.6294642857142858,0.5177304964539007,TRUE,7.671232876712328,438,rls,TRUE,FALSE
Apogon doederleini__-28_114,Apogon doederleini,0.7959927140255009,1,NA,3.1407322654462244,437,rls,FALSE,FALSE
Apogon doederleini__-28_114,Apogon doederleini,1.5919854280510015,0.06299212598425197,NA,3.1407322654462244,437,rls,FALSE,FALSE
Apogon doederleini__-28_114,Apogon doederleini,2.3879781420765025,0.05249343832020997,NA,3.1407322654462244,437,rls,FALSE,FALSE
Apogon doederleini__-28_114,Apogon doederleini,3.1839708561020035,0.01049868766404199,NA,3.1407322654462244,437,rls,FALSE,FALSE
Apogon doederleini__-28_114,Apogon doederleini,3.979963570127505,0.01049868766404199,NA,3.1407322654462244,437,rls,FALSE,FALSE
Apogon doederleini__-28_114,Apogon doederleini,4.775956284153005,0.01049868766404199,NA,3.1407322654462244,437,rls,FALSE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,0.3139367816091954,0.72,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,0.6278735632183908,0.85,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,0.9418103448275862,0.94,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,1.2557471264367817,1,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,1.569683908045977,0.56,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,1.8836206896551724,0.26,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Gomphosus varius__-10_145,Gomphosus varius,2.5114942528735633,0.04,TRUE,7.963386727688787,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,0.40538033395176254,0.13100436681222707,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,0.5067254174397032,0.05240174672489083,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,0.6080705009276438,0.03056768558951965,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,0.8107606679035251,0.15283842794759825,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,1.0134508348794065,1,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,1.2161410018552876,0.47161572052401746,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Lutjanus decussatus__-17_120,Lutjanus decussatus,1.418831168831169,0.06986899563318777,TRUE,24.668192219679632,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,0.13186481593240798,0.00884955752212389,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,0.26372963186481596,0.06194690265486725,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,0.3955944477972239,0.3185840707964602,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,0.5274592637296319,0.336283185840708,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,0.6593240796620399,0.30973451327433627,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,0.7911888955944478,0.5752212389380531,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,1.0549185274592638,1,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,1.3186481593240795,0.6814159292035398,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,1.5823777911888957,0.48672566371681414,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Notolabrus fucicola__-41_146,Notolabrus fucicola,1.8461074230537116,0.08849557522123894,TRUE,18.958810068649885,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,0.2976839237057221,0.00543478260869565,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,0.3969118982742961,0.02717391304347826,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,0.49613987284287014,0.07065217391304347,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,0.5953678474114442,0.11413043478260868,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,0.7938237965485923,0.33695652173913043,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,0.9922797456857404,1,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,1.1907356948228884,0.7065217391304348,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Pseudogoniistius nigripes__-36_139,Pseudogoniistius nigripes,1.3891916439600365,0.11413043478260868,TRUE,25.194508009153317,437,rls,TRUE,FALSE
Stegastes gascoynei__-22_155,Stegastes gascoynei,0.3728668941979522,0.01792114695340501,TRUE,6.704805491990847,437,rls,TRUE,FALSE
Stegastes gascoynei__-22_155,Stegastes gascoynei,0.7457337883959044,0.5053763440860215,TRUE,6.704805491990847,437,rls,TRUE,FALSE
Stegastes gascoynei__-22_155,Stegastes gascoynei,1.1186006825938566,1,TRUE,6.704805491990847,437,rls,TRUE,FALSE
Stegastes gascoynei__-22_155,Stegastes gascoynei,1.4914675767918089,0.04301075268817204,TRUE,6.704805491990847,437,rls,TRUE,FALSE
Acanthurus nigrofuscus__-15_146,Acanthurus nigrofuscus,0.5011494252873563,0.21428571428571427,TRUE,9.977064220183486,436,rls,TRUE,FALSE
Acanthurus nigrofuscus__-15_146,Acanthurus nigrofuscus,0.7517241379310345,0.9428571428571428,TRUE,9.977064220183486,436,rls,TRUE,FALSE
Acanthurus nigrofuscus__-15_146,Acanthurus nigrofuscus,1.0022988505747126,1,TRUE,9.977064220183486,436,rls,TRUE,FALSE
Acanthurus nigrofuscus__-15_146,Acanthurus nigrofuscus,1.252873563218391,0.6428571428571429,TRUE,9.977064220183486,436,rls,TRUE,FALSE
Acanthurus nigrofuscus__-15_146,Acanthurus nigrofuscus,1.503448275862069,0.2785714285714286,TRUE,9.977064220183486,436,rls,TRUE,FALSE
Acanthurus nigrofuscus__-15_146,Acanthurus nigrofuscus,2.004597701149425,0.03571428571428571,TRUE,9.977064220183486,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,0.3411580594679186,0.18536585365853656,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,0.6823161189358372,0.4146341463414634,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,1.0234741784037558,1,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,1.3646322378716744,0.4390243902439024,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,1.705790297339593,0.07317073170731707,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,2.0469483568075115,0.00975609756097561,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Apogon limenus__-30_153,Apogon limenus,2.729264475743349,0.0048780487804878,TRUE,7.327981651376147,436,rls,TRUE,FALSE
Chromis klunzingeri__-34_122,Chromis klunzingeri,0.461864406779661,0.5291005291005291,TRUE,5.412844036697248,436,rls,TRUE,FALSE
Chromis klunzingeri__-34_122,Chromis klunzingeri,0.923728813559322,1,TRUE,5.412844036697248,436,rls,TRUE,FALSE
Chromis klunzingeri__-34_122,Chromis klunzingeri,1.3855932203389831,0.6455026455026455,TRUE,5.412844036697248,436,rls,TRUE,FALSE
Chromis klunzingeri__-34_122,Chromis klunzingeri,1.847457627118644,0.13227513227513227,TRUE,5.412844036697248,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,0.3203526818515797,0.04385964912280701,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,0.4004408523144747,0.21052631578947367,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,0.4805290227773696,0.22807017543859648,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,0.6407053637031594,0.24561403508771928,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,0.8008817046289494,0.38596491228070173,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,0.9610580455547392,0.7543859649122807,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,1.121234386480529,0.8070175438596491,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,1.281410727406319,1,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Kyphosus sydneyanus__-36_137,Kyphosus sydneyanus,1.6017634092578987,0.14912280701754385,TRUE,31.21559633027523,436,rls,TRUE,FALSE
Pseudochromis fuscus__-22_114,Pseudochromis fuscus,0.4014732965009208,0.04779411764705882,TRUE,6.227064220183486,436,rls,TRUE,FALSE
Pseudochromis fuscus__-22_114,Pseudochromis fuscus,0.8029465930018417,1,TRUE,6.227064220183486,436,rls,TRUE,FALSE
Pseudochromis fuscus__-22_114,Pseudochromis fuscus,1.2044198895027625,0.3272058823529412,TRUE,6.227064220183486,436,rls,TRUE,FALSE
Pseudochromis fuscus__-22_114,Pseudochromis fuscus,1.6058931860036834,0.17647058823529413,TRUE,6.227064220183486,436,rls,TRUE,FALSE
Pseudochromis fuscus__-22_114,Pseudochromis fuscus,2.007366482504604,0.05147058823529411,TRUE,6.227064220183486,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,0.2837617962902701,0.16363636363636364,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,0.42564269443540514,0.19090909090909092,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,0.5675235925805402,0.2727272727272727,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,0.7094044907256752,0.5636363636363636,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,0.8512853888708103,0.8818181818181818,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,1.1350471851610804,1,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,1.4188089814513505,0.4545454545454546,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,1.7025707777416206,0.41818181818181815,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,1.986332574031891,0.00909090909090909,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Scarus ghobban__-28_114,Scarus ghobban,2.2700943703221608,0.00909090909090909,TRUE,17.620412844036696,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,0.397447584320875,0.28125,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,0.7948951686417501,1,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,1.1923427529626254,0.27232142857142855,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,1.5897903372835005,0.20982142857142855,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,1.9872379216043752,0.15625,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,2.3846855059252507,0.01785714285714285,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Thalassoma amblycephalum__-10_129,Thalassoma amblycephalum,3.179580674567001,0.00892857142857142,TRUE,6.290137614678899,436,rls,TRUE,FALSE
Pomacentrus amboinensis__-19_146,Pomacentrus amboinensis,0.36708860759493667,0.16666666666666666,TRUE,6.810344827586207,435,rls,TRUE,FALSE
Pomacentrus amboinensis__-19_146,Pomacentrus amboinensis,0.7341772151898733,0.5714285714285714,TRUE,6.810344827586207,435,rls,TRUE,FALSE
Pomacentrus amboinensis__-19_146,Pomacentrus amboinensis,1.10126582278481,1,TRUE,6.810344827586207,435,rls,TRUE,FALSE
Pomacentrus amboinensis__-19_146,Pomacentrus amboinensis,1.4683544303797469,0.3333333333333333,TRUE,6.810344827586207,435,rls,TRUE,FALSE
Pomacentrus wardi__-20_150,Pomacentrus wardi,0.5330882352941176,0.6210045662100456,TRUE,4.689655172413793,435,rls,TRUE,FALSE
Pomacentrus wardi__-20_150,Pomacentrus wardi,1.0661764705882353,1,TRUE,4.689655172413793,435,rls,TRUE,FALSE
Pomacentrus wardi__-20_150,Pomacentrus wardi,1.599264705882353,0.3561643835616438,TRUE,4.689655172413793,435,rls,TRUE,FALSE
Pomacentrus wardi__-20_150,Pomacentrus wardi,2.1323529411764706,0.0091324200913242,TRUE,4.689655172413793,435,rls,TRUE,FALSE
Pseudanthias fasciatus__-30_153,Pseudanthias fasciatus,0.6793336803748048,0.01111111111111111,TRUE,11.040229885057473,435,rls,TRUE,FALSE
Pseudanthias fasciatus__-30_153,Pseudanthias fasciatus,0.9057782404997398,1,TRUE,11.040229885057473,435,rls,TRUE,FALSE
Pseudanthias fasciatus__-30_153,Pseudanthias fasciatus,1.1322228006246746,0.5185185185185185,TRUE,11.040229885057473,435,rls,TRUE,FALSE
Pseudanthias fasciatus__-30_153,Pseudanthias fasciatus,1.3586673607496096,0.08148148148148149,TRUE,11.040229885057473,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,0.13752766361049637,0.00606060606060606,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,0.27505532722099274,0.06666666666666667,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,0.41258299083148914,0.03636363636363636,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,0.5501106544419855,0.11515151515151516,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,0.6876383180524819,0.20606060606060608,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,0.8251659816629783,0.696969696969697,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,1.100221308883971,1,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,1.3752766361049638,0.4303030303030303,TRUE,18.17816091954023,435,rls,TRUE,FALSE
Upeneichthys vlamingii__-39_146,Upeneichthys vlamingii,1.6503319633259566,0.07878787878787878,TRUE,18.17816091954023,435,rls,TRUE,FALSE
