population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,pop_mean_size
Halichoeres nebulosus__-12_123,1.4755041716034711,2.871134275548441,4.81136842501868,5.309984661437877,5.457834773584701,1.9140504813584551,1.9784731992094553,2.4612140620732523,4.069844120708963,4.683043408925949,-16.507044003963976,rls,1.5087164563176425,1.5300159808264666,1.5880607497255004,1.6414573839417566,1.663624802880315,0.3132135571474612,0.32206402353550234,0.3577622234557729,0.4059477381224263,0.43015746218385414,-18.35312226662281,4.7252906523883,4.866325414870235,5.198727526409618,5.6328514483125804,5.8588033482346,0.3439742961014196,0.3558124528158666,0.41084094770372787,0.5305649156025177,0.5638856497762417,4.871655336843543,4.950971844020779,5.219916450876498,5.522611051913254,5.644733448715044,0.3210546698227099,0.3305988779488743,0.3695212656780405,0.42326076726153405,0.45084485822654263,1655,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.41084094770372787,5.196374622356496
Halichoeres nebulosus__-12_137,2.762791212573499,3.5122111996431635,4.519537425075534,5.010212316871266,5.184289809978731,1.7166186428429526,1.81858205249711,2.192309971385314,3.0354219303098473,3.5073361210591236,-13.157773026738491,rls,1.4092685772250244,1.4451071054667717,1.520753094685619,1.5986030640099849,1.6279889885068388,0.28754777553653155,0.30042863705435513,0.3451965235783605,0.40980065319968,0.4394595599788723,-17.33277028968393,4.374099367701851,4.490666713482599,4.849878254912499,5.245127632137336,5.424605697328814,0.32873087370322,0.34568041024726015,0.3968011254148692,0.47800294244136105,0.5111452183529279,4.398160302047418,4.53048321060402,4.866120341916472,5.255157018827823,5.399543500090725,0.29359532514632497,0.3073368236565787,0.35573989491465424,0.4276231824999799,0.46155612773133103,2509,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.3968011254148692,4.894380231167796
Halichoeres nebulosus__-13_124,4.897823719638407,5.633073051758105,6.769129612172533,7.471141320202996,7.722488556041689,2.5221703755501945,2.6222389004201547,3.116148592620635,4.1681372510080585,4.832617353285622,-15.982634826562272,rls,1.766715484205422,1.7909872614804372,1.8572603812828257,1.9265817402191896,1.9487791775029295,0.32424128881405667,0.3355580991311604,0.3748800630186815,0.42821720260307855,0.4507382008242088,-18.610030795494755,6.325254532330552,6.518335735716933,7.0743456786973,7.715694826774393,7.978057370178065,0.3374904047406845,0.3503232279420438,0.4041951350002444,0.4895675997339621,0.5286430339311494,6.306488829038448,6.459177080586972,6.879791234625925,7.387288190073172,7.585795482065525,0.3329529893238435,0.3452293683901592,0.3884448879274822,0.4486187233630663,0.4746309417138924,493,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.4041951350002444,6.911764705882353
Halichoeres nebulosus__-13_137,1.2259666829165234,1.9666833621812576,3.8554309786185543,4.265530958520849,4.397489270813537,1.4331620308296245,1.4960625646800634,1.863388694075084,3.125004582334045,3.5953816570965036,-9.882452610597577,rls,1.2769116527924531,1.327604070989839,1.3949317504276308,1.4436198760782368,1.4625902946995426,0.26265187120628913,0.2717956134767363,0.305958542714894,0.3755059423619274,0.44954992440659824,-11.72613760090405,3.7252073086047113,3.8455193772389817,4.1667703226156725,4.529706163113581,4.805038731429255,0.3170729435245818,0.3305366832684181,0.3851792433967799,0.4976490386130194,0.5237280249411439,3.883665252501553,4.005695897399379,4.229855494217938,4.4407947412876485,4.551069548795225,0.2672474790935055,0.2768933083014452,0.31326040736938193,0.3891401735457708,0.4732488223322951,1527,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.3851792433967799,4.178127046496398
Halichoeres nebulosus__-20_149,3.016908168797583,4.04661996891672,4.66209129111693,4.968234480254045,5.084300373249969,1.537017015942128,1.5945310712701952,1.82518533870405,2.4653499059347923,3.2328667517745253,-9.193145372066702,rls,1.4193853796955962,1.459963137778866,1.5221088882207074,1.5802738423669578,1.6028758781780637,0.2706774386590701,0.2810745276337699,0.3171948783561177,0.3752667103382463,0.410321299891684,-13.573454744162309,4.398040554740854,4.525287537956924,4.808349866406644,5.0776443675233045,5.21310176915865,0.3044693213341371,0.3150309572225817,0.35193775759980006,0.43048600163891576,0.4971561536771291,4.426193555621281,4.558951518190721,4.820337570683214,5.116172135498319,5.231709394588602,0.2757118352017159,0.2867184154555056,0.32534311593697396,0.38887438433522903,0.42821346134917526,1298,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.35193775759980006,4.811248073959939
Halichoeres nebulosus__-20_150,1.9225885585441316,2.560548286638895,3.793373827727498,4.4517288218249425,4.598699185936956,2.0271679234084172,2.128394876319536,2.6012634071731644,3.3772093335045312,3.687202550341716,-7.72019386686056,rls,1.281808023944749,1.3455669668681651,1.4460135611317702,1.52944215245493,1.5634321800071596,0.32920855457481574,0.34390139698705713,0.4012442183470551,0.4876871808900489,0.5403122546497074,-12.416929861081517,4.182709635600717,4.2704703957316665,4.570061438293527,4.91771245388896,5.041924549666172,0.38482621942642825,0.3988938935863851,0.4487157226260613,0.5078380558905435,0.5264297041232842,4.063235357043473,4.228626357014478,4.60338612205676,5.002938498191817,5.1886544629332745,0.3383330306153858,0.3543245824017749,0.41794898498166977,0.5181743688629241,0.5822535208431178,531,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.4487157226260613,4.623352165725047
Halichoeres nebulosus__-21_116,0.5648211697336605,1.124740866876936,3.8196544924011873,4.8039668323156395,5.05053204474584,1.8698904041612672,2.0334652527908736,3.004355797391264,4.566263536218689,5.031173413815043,-14.308394437949165,rls,1.358201323746368,1.434653826762892,1.5031945294541842,1.560142346158112,1.5912003180592178,0.29449596699906994,0.30438963553394843,0.3425970752844829,0.4305691426337104,0.5562496851792109,-14.113390651910136,4.262002873080762,4.370581456024663,4.817088465455422,5.591700632034288,6.007567689277803,0.3540604210391123,0.3773300204030749,0.4746252778929171,0.5598825295276846,0.5756665989379548,4.415275119841133,4.52255403369246,4.7743558085936515,5.08807030774171,5.282055696371512,0.3009981053230403,0.31157830028530786,0.3529001700962937,0.451317554541789,0.6021843480142874,630,Halichoeres nebulosus,FALSE,FALSE,FALSE,lognormal,0.3529001700962937,4.726190476190476
Halichoeres nebulosus__-21_117,1.1841845233290127,2.4167797127933865,5.9922291308360505,7.375638915588769,7.793256515882384,2.558875352178796,2.7494635374746967,3.824653732529826,6.360416345060145,7.183021417885161,-23.488399986515955,rls,1.7207615759679762,1.7381027957976294,1.7882731750268517,1.8493394748438368,1.8706462989582096,0.29028862599223565,0.29918452088809105,0.33379494998234377,0.3871497780186488,0.4175034885010701,-22.470856526553085,5.787537777940065,6.047015948921594,6.866994818180693,8.069724859107994,8.584333449946188,0.3504158710305622,0.3715848512370734,0.46753890721574887,0.5938320857299473,0.614243645146077,5.943541384658017,6.025281345032103,6.325974569300129,6.772520343882385,6.934804316583823,0.29651283050314486,0.3060061701769604,0.34331220505962434,0.4021201094747827,0.43637546194592425,1280,Halichoeres nebulosus,FALSE,FALSE,FALSE,lognormal,0.34331220505962434,6.26171875
Halichoeres nebulosus__-22_114,2.303515787931236,3.218445613273136,4.797728294747999,5.26846433266379,5.42127401698975,2.28043655462777,2.371541151992411,2.732550476803513,3.97085441774969,4.5188875833616615,-17.46254482387889,rls,1.4933605082813295,1.5229763833034669,1.595987133057516,1.6688143565525,1.6931650509915952,0.34243271797007957,0.35237421626903187,0.39418204122228384,0.4556624090476999,0.4812410362242327,-21.486000305641458,4.906441532784879,5.022099131769844,5.324569065824414,5.69928781472714,5.882239386278268,0.3835104518190102,0.3951205229206863,0.433836703784245,0.525003072831871,0.5534967493055264,4.916247964996954,5.011883500664147,5.339379303739102,5.730122636260958,5.881681603827051,0.3527207483407074,0.3636008794037674,0.4100014026665949,0.4803701991956989,0.5104963179440065,2105,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.433836703784245,5.296912114014252
Halichoeres nebulosus__-23_114,0.7500520815120097,1.3674644256285151,4.348008594962888,5.695496353795319,6.088634618161928,2.554859920165654,2.7711039710200507,3.906351164966366,5.688402952433428,6.365642260231973,-25.859793594426968,rls,1.5904395220436531,1.6018379904952855,1.6380524239252228,1.6794902281859314,1.6973990414714306,0.3185209351956758,0.3251059559392809,0.35167925137650885,0.39099883447632744,0.4071661216442541,-22.876349258147705,5.075095398945826,5.212687969794635,5.7700390132879855,6.713233345455322,7.140443118647357,0.4002648509623582,0.4197191041885985,0.5069043214284145,0.5885020998912718,0.6039211631247249,5.2352907672004605,5.285825535411102,5.475729814815354,5.731262435410612,5.829262129866828,0.3267732561226475,0.3338885751044131,0.362838470222317,0.40642988553164505,0.4246391665721396,2972,Halichoeres nebulosus,FALSE,FALSE,FALSE,lognormal,0.362838470222317,5.419751009421265
Halichoeres nebulosus__-23_152,2.8485054526210978,4.215310228864766,5.869745537273364,6.566605035690762,6.7857276482781295,1.9710976218123784,2.0674539216389216,2.629722003133536,4.205283137440645,4.893809224410709,-16.33487083232002,rls,1.6627675058810716,1.681707333819668,1.733625686301678,1.7880810906397486,1.8127594682113817,0.2897934748349477,0.2987662445592811,0.33230197514740967,0.3757303349363097,0.3924549443323634,-17.104468547694616,5.422310748734652,5.601012447659773,6.146017008543885,6.798742154262868,7.094796879227072,0.30886643537446423,0.3245255608502231,0.3899333004080726,0.5209901799420451,0.5598404264010032,5.588381986699456,5.698157474090477,5.983182797896109,6.320681686231441,6.49117903593114,0.2959855099725403,0.30555896583943903,0.34169013123906244,0.3893895087716328,0.4080627981760444,875,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.3899333004080726,6.005714285714285
Halichoeres nebulosus__-24_152,0.7187937010232096,1.3308735495999238,3.690454539620271,4.634337139020938,4.852893322501808,2.198923415005791,2.3021245837386015,3.026331583471902,4.274381971315865,4.653997422526392,-11.474898704671348,rls,1.3871635899669978,1.4201664644869545,1.491467463522262,1.5548058771634772,1.575800547502391,0.3264692694344272,0.33801442927108327,0.38198194853375783,0.45972875770277144,0.5268008298906048,-12.648592989034178,4.286722454763526,4.386345588197598,4.782122207879012,5.328084320131891,5.594690005812062,0.398452937440277,0.4100091763419896,0.47718164494987847,0.550153918210772,0.564307001956657,4.403119087330034,4.500840005021001,4.793181389346408,5.118141956966442,5.240273379362082,0.3353645028080958,0.34790308531061476,0.396348693610393,0.48512403642027985,0.565554048883733,504,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.47718164494987847,4.742063492063492
Halichoeres nebulosus__-30_153,2.775917073753609,3.846655063915192,5.254030688117195,5.840213394988653,6.009209759113684,2.5376171898813435,2.632310357753646,3.126165928656331,4.33392948685309,4.982624774701745,-25.965138733921197,rls,1.6155282027833486,1.6320450397922583,1.679430285334476,1.7290758937274102,1.743873061847705,0.3536803706927839,0.3627104358038769,0.3932451436712774,0.4356191600403492,0.45234697409604935,-27.26021553202162,5.405329753532111,5.516390199907337,5.860684026201989,6.335515895530649,6.531858973393236,0.3911582764323033,0.40191732545589864,0.4490360648546138,0.5299744864652557,0.5606574686217609,5.46303955722324,5.550426193462001,5.797904846838861,6.074462246476189,6.19352028926796,0.36503454577432937,0.3749733884348226,0.408949525513905,0.45712614457832673,0.47650391093167505,5666,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.4490360648546138,5.770825979527003
Halichoeres nebulosus__-33_152,2.4023171428761376,3.3450527402128327,5.3150926329262065,6.019282030210486,6.267292726028821,2.461195496385628,2.6008182731859613,3.2230242001921976,4.703969886241325,5.302090130572815,-17.439227919010797,rls,1.6294669692161108,1.6453889218780493,1.6908768437098307,1.7388107793039322,1.7571023385345608,0.34113583511084233,0.3495361125031379,0.3809042688097412,0.42162285016783446,0.4388612522236619,-16.623501297220358,5.372700729127934,5.5138368235181465,5.954041107452706,6.5621435046005825,6.821227412444696,0.3821405098163995,0.39443668021416334,0.45238707827398145,0.5491486883516044,0.5707467607813098,5.5034789170228535,5.5826970938478055,5.834274200552126,6.131775309976075,6.264823727220121,0.3513055181203909,0.3604890902458251,0.395147286356661,0.4410731901836153,0.4608652370675387,743,Halichoeres nebulosus,FALSE,FALSE,FALSE,lognormal,0.395147286356661,5.780619111709287
Halichoeres nebulosus__-34_151,0.8707956672027771,1.61788484474351,3.826895102393056,5.044098590082064,5.292281070683099,3.271797374373606,3.453418607917771,4.205347462884073,5.353037677767512,5.697820309889765,-11.75417032796262,rls,1.532443574461529,1.5587385342293558,1.6325047613886885,1.703142662939307,1.731351806223017,0.42185538574570314,0.43364994968553167,0.4836679412175361,0.5499798270417992,0.5751888861411499,-15.144648772956804,5.224751580007925,5.3566090323466184,5.750219861033758,6.211407060598681,6.40557524609803,0.46284870650178017,0.47749045988423944,0.5271618896133388,0.5811387875567052,0.5934074391377719,5.262750902888937,5.373720703600308,5.756028370811741,6.207050133760376,6.369560937294286,0.44133873471700746,0.4548588891355145,0.5133828496578359,0.5943127532125421,0.6262109642714875,326,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.5271618896133388,5.720858895705521
Halichoeres nebulosus__-35_151,1.463506279565679,2.4993980565365774,4.603499311541714,5.614328204460176,5.8689917825851525,2.9088475298680367,3.035517067445888,3.693486212702635,4.956654183640045,5.533256953982686,-15.601886581671812,rls,1.5199661082407447,1.55652308939419,1.6616991044597536,1.7623790892965512,1.798181846271541,0.3763192553201098,0.3925877434837414,0.4508151828433919,0.5439708656669947,0.5837638949626476,-20.32992375040039,5.252883932831382,5.373536743799513,5.8291227010838504,6.3819206737506,6.656545259936653,0.4252195597508571,0.43967705410518465,0.4936097530023979,0.5649160579715169,0.58406918852186,5.189937292590883,5.327301113017512,5.843741011225202,6.458516371573792,6.687081413041635,0.39004404104466506,0.4082117910751246,0.4747205203650686,0.5868062098572646,0.6372160388090062,683,Halichoeres nebulosus,FALSE,FALSE,TRUE,normal,0.4936097530023979,5.863836017569546
Halichoeres nigrescens__-12_131,6.19146803169912,7.013727441875963,7.879025517121322,8.5696191937263,8.82973605222488,2.71376898768946,2.826798577654089,3.295119036043242,4.583791053361693,5.584974127154018,-19.583713718863983,rls,1.925770163545333,1.9413683188882576,1.9887837201990957,2.032080903338094,2.0454566462514063,0.3197177794545376,0.326874303944827,0.3548517235458841,0.3897423249632348,0.4010752269182501,-18.974232413414743,7.417936746771152,7.589106579344606,8.0967155047066,8.799519395704156,9.102353806695923,0.33009398278568164,0.3384385054568703,0.3823028872599403,0.4784128030777387,0.5303780088346466,7.344590995556065,7.443034582283497,7.786096359020409,8.134863063347094,8.241745269327689,0.3280648157701902,0.3358031831058035,0.36632108995251234,0.4050219198165815,0.4177584177172769,557,Halichoeres nigrescens,FALSE,FALSE,FALSE,lognormal,0.36632108995251234,7.76032315978456
Halichoeres nigrescens__-12_136,5.021864817462131,5.200502237304938,5.539438304948694,5.8312878237456225,5.944393220244741,1.2847177231121618,1.344063168756692,1.550388005928887,1.9719839051648016,2.2449019433647415,-9.343942857911577,rls,1.5997652170597811,1.621108675325763,1.6741204226632154,1.720123535740189,1.735756855794416,0.22761572961692575,0.23642385975916655,0.2662736526255054,0.30651625386220366,0.328026286345072,-12.865472060401054,5.170004095593192,5.287258966126993,5.561551502622558,5.863678447976926,5.974854630642091,0.22994675309663015,0.2388351939016475,0.2754245612318361,0.3405297865869532,0.3768521223876783,5.151061569075945,5.266324184071847,5.529554706972757,5.783722445417043,5.877597614358038,0.2305959303507249,0.2397664585422248,0.271063927931983,0.31385864879096365,0.33705133373979124,974,Halichoeres nigrescens,FALSE,FALSE,TRUE,normal,0.2754245612318361,5.549281314168378
Halichoeres nigrescens__-17_146,0.6688745257549278,1.3318934072017483,3.914447864931077,5.329847164739245,5.674509444022214,3.0389264198509083,3.1906042560211136,4.010095467416447,5.376887398882383,5.783127158525153,-10.96284177603366,rls,1.4172763464507043,1.4804187743336945,1.6149401080287529,1.7371874482556844,1.783174003681556,0.3815234549617435,0.4030225904422563,0.4806280461568884,0.6019137197111465,0.6638082216647035,-15.284830094500713,4.942427506783972,5.13027039575286,5.69803958668901,6.330772216685984,6.591601706865892,0.44097414732282153,0.4592057959307119,0.517141889652396,0.5818010230798512,0.5950302151694675,4.853765949856952,5.036974698307352,5.660581868034159,6.385342266775714,6.7385645934554255,0.3958374716889062,0.4199555764609281,0.5097680066758529,0.6607798919541454,0.7441125128081861,221,Halichoeres nigrescens,FALSE,FALSE,TRUE,normal,0.517141889652396,5.769230769230769
Halichoeres nigrescens__-18_146,7.460416870713934,7.619679257710341,8.036493628646035,8.402284519321274,8.527334657907424,1.9064148425087544,1.971449670909818,2.2104132093772124,2.524323409403518,2.669416611690582,-7.117254973583896,rls,1.9101964517101653,1.943468966870915,2.0275150761009866,2.08199173750584,2.0972805968872508,0.24386755191051773,0.2539139009361507,0.2916818802209191,0.3550063928490924,0.39526434660247567,-14.714885619569,7.49595411871721,7.644282071971595,8.050559504076968,8.413713828426749,8.537745046205703,0.23436500497990476,0.2430757179176204,0.2725654251134214,0.3129110160913982,0.32969524163602626,7.166647763496819,7.366233812076908,7.930743256806597,8.399561420714452,8.527242041963458,0.2475386634569115,0.2580620083560318,0.2979972106342831,0.3664910344381597,0.4112172516332355,213,Halichoeres nigrescens,FALSE,FALSE,TRUE,normal,0.2725654251134214,8.086854460093896
Halichoeres nigrescens__-21_117,0.4968389748420894,1.044920998368149,4.1142304586314005,5.793427487439265,6.150811550673409,3.5402964070391594,3.793915063367874,5.022244665806303,6.780837761406117,7.262738432554375,-30.99455760347377,rls,1.654820601116434,1.6745866144056205,1.7302916010434783,1.7857510145281168,1.8080969736746784,0.40834660784442367,0.4198505545705461,0.45561409627451926,0.5060926539115317,0.5263983986401964,-30.130243100809047,5.790920070954543,5.937014907779495,6.4728511445362935,7.302740209214757,7.687932005472565,0.4602130294868088,0.4788066944803238,0.5503687284967227,0.6124904991211563,0.6225371596449173,5.857811969424787,5.946552600470403,6.259535382869192,6.635360062664101,6.782643704197841,0.4259756598145929,0.4390505822295617,0.4803137967477386,0.540296562655067,0.5650593417368328,2951,Halichoeres nigrescens,FALSE,FALSE,FALSE,lognormal,0.4803137967477386,6.247882073873264
Halichoeres nigrescens__-21_149,3.8727617178949543,4.7736184268562925,5.746140730469888,6.157576444980212,6.299386000826131,2.252705664480164,2.2817781199054954,2.6730404780750714,3.848004389851128,4.603605646163884,-13.866728851993742,rls,1.6590085136030153,1.6755783033824514,1.728158057310313,1.7816204060901442,1.8005263611780282,0.33135975638208937,0.3398120769379172,0.3741426488952784,0.4180852636241535,0.4363392769360932,-15.41775361027611,5.605486759998099,5.693377583213207,6.055170733557642,6.4606190105760195,6.668241957994734,0.3507064671972938,0.3563402041034246,0.40062842757322725,0.49673305200700807,0.5387481898411557,5.658874587296848,5.749060803725841,6.040515033547497,6.379683493096118,6.512754343564293,0.3406670555032813,0.3498619224552061,0.3876260108646878,0.4370381891707173,0.4579559736418435,495,Halichoeres nigrescens,FALSE,FALSE,TRUE,normal,0.40062842757322725,5.9646464646464645
Halichoeres nigrescens__-23_151,5.4964829723178985,7.333905065401028,8.531929143218935,9.433294852870567,9.766017490099324,2.3723262509080176,2.475682704113827,3.151039903791686,5.552931026230084,7.272814600852749,-18.58659505711102,rls,2.025082573742124,2.038131268800097,2.0756342660442404,2.1118303481815177,2.1225829188614123,0.2643822254311863,0.2705814002264358,0.29515869795078786,0.3262325670235721,0.33839174802840416,-15.679094185710522,7.923550883824328,8.100571774472709,8.718103607698069,9.763184746716652,10.226761026463528,0.27739793668698126,0.2870248908837966,0.34756897526174957,0.5118355686934178,0.5780222183686899,7.93410476417622,8.033835586718943,8.322961359569621,8.646366268931947,8.749325917883436,0.26907015686312247,0.2756103851085761,0.30170536941510095,0.3351081778460284,0.34831408986325346,361,Halichoeres nigrescens,FALSE,FALSE,FALSE,lognormal,0.30170536941510095,8.27562326869806
Halichoeres prosopeion__-10_145,8.62129959123896,8.879110248955932,9.576525398583216,10.30755968415038,10.5413296370195,2.850040632076362,2.9562292494190014,3.406765362472577,4.180283606708494,4.644905223745186,-20.228865649361957,rls,2.096577361282898,2.1161364328562584,2.1659515103178464,2.2135583076873018,2.227864674472676,0.31567210499457693,0.32227298963306433,0.3525111919945084,0.38923956720197694,0.40290111611169466,-21.695519519451985,8.860173069993863,9.064413252487231,9.6701126316467,10.394573912971344,10.635020318645516,0.2919196845136589,0.3016840097270368,0.34342177317183586,0.4045526773504742,0.4330570940049768,8.682569824458882,8.833622535054783,9.282311455713318,9.76520594871339,9.902713251240565,0.32370192507916035,0.3308247099258438,0.3637511811038149,0.4044588483850165,0.4198184451433973,599,Halichoeres prosopeion,FALSE,FALSE,TRUE,normal,0.34342177317183586,9.26126878130217
Halichoeres trimaculatus__-10_144,0.1126655328776937,0.2491470388621396,1.4610376620738466,3.3735019821503545,3.8833535211552994,4.563586802756242,4.843689812203942,5.716001703810994,6.589241223221846,6.88039157778436,-22.57458588886381,rls,1.435432393608166,1.4743764632204617,1.5753801327625945,1.669325231802363,1.6962215370453502,0.4968385859369787,0.5120554985322331,0.5769487464619621,0.6675186640352805,0.7010583220013255,-24.53327662148412,5.371665939981847,5.480392417837304,5.925278428701062,6.627680065742926,7.001693851222976,0.5426950432799134,0.5565106418862674,0.591595757685571,0.6131384321127215,0.6180363206203605,5.106934577299557,5.2477117422857225,5.715208522886002,6.287310124334291,6.451148660316499,0.5291363562077863,0.547528590318168,0.6284629983508381,0.7492645493939302,0.7967046921227957,881,Halichoeres trimaculatus,FALSE,FALSE,TRUE,normal,0.591595757685571,5.740635641316685
Halichoeres trimaculatus__-10_145,3.624185873956345,5.005856954477584,7.36809861825386,8.624857160437617,8.946746759242028,3.2526437149742615,3.4149813655181833,4.258547863372513,5.857203048695876,6.593728020673233,-17.21339168512224,rls,1.6649676278962635,1.7442056091847922,1.9399328930962736,2.0976602055929523,2.135149296864113,0.3637220751810001,0.3867257330000243,0.4856055795746143,0.6553516579353689,0.7378965688988511,-24.44382022345989,6.950050782028547,7.2219579578009085,8.084896982044908,8.991797758856496,9.260231158817378,0.36556589659045013,0.38550951455368887,0.45911909260166867,0.5569298081916296,0.58825436811136,6.397141009706757,6.717057113994817,7.858897831127964,9.113567244237451,9.542812847699166,0.376089838699866,0.401645893627722,0.5156910682088102,0.7324392565787954,0.8507240770817774,338,Halichoeres trimaculatus,FALSE,FALSE,TRUE,normal,0.45911909260166867,8.261834319526628
Halichoeres trimaculatus__-12_123,3.5102078531751375,4.546783787895324,5.979722358963744,6.723954792262395,6.909441895043249,3.6939107532724607,3.840127260733112,4.407209929619656,5.503993369614028,5.9925217309695995,-18.7760868976329,rls,1.7468605313660928,1.7719137123646438,1.8519142448024537,1.936536469091362,1.960258800975188,0.4256767475382246,0.44093847586114165,0.49068596438306333,0.554257851399116,0.5790502875519443,-25.00685216802765,6.623125000691283,6.761781470409508,7.153570847770213,7.575153206806468,7.7510563509779615,0.44825321131869417,0.458636549799508,0.4987115354867539,0.5546736206803189,0.579863652126617,6.556212266127584,6.698465539182564,7.194791955263884,7.811477122682334,8.02039382625325,0.4457081079839116,0.46326504076871783,0.5217584160501503,0.5996793012745225,0.631156685227404,801,Halichoeres trimaculatus,FALSE,FALSE,TRUE,normal,0.4987115354867539,7.134831460674158
Halichoeres trimaculatus__-13_144,4.961194917758281,5.613133817889304,6.758095218772654,7.496855122285957,7.702854187619044,2.852483948524288,2.978813726826016,3.531924617741171,4.590917288560515,5.165222993113622,-12.033325971826423,rls,1.796189992413954,1.8164631108833236,1.8812790515578184,1.944798245061024,1.9671064984237796,0.35920604623952884,0.3701101406019426,0.4155114621121607,0.4719572072314281,0.49045905444020427,-15.421613259570089,6.5444411153545206,6.705191445428753,7.239428288516876,7.857983585162459,8.112893696130751,0.37070513375446423,0.3825693672665686,0.4332093961805664,0.5089396453702381,0.5395885957026846,6.576591818379225,6.718537683873245,7.167495159813348,7.650140523440514,7.833191129020531,0.37111063007308986,0.3831539521426698,0.4341080601918591,0.49949991816381767,0.5214869477066093,232,Halichoeres trimaculatus,FALSE,FALSE,TRUE,normal,0.4332093961805664,7.155172413793103
Halichoeres trimaculatus__-14_122,4.8418724990881765,5.241894661846862,6.088624964359006,6.685410595121709,6.87709802386229,2.9064582098325524,3.0015301909042797,3.430995054718885,4.14629665948553,4.51536907878632,-16.086850375117336,rls,1.6123779661359343,1.6648545127336314,1.8009447409212036,1.9223595782176297,1.958485650692004,0.3618040927435062,0.38329695177630346,0.4558514157990442,0.5671008610991861,0.6152946637408502,-25.166687808809854,6.14857068272799,6.280573322337601,6.659753503710682,7.0918163030781685,7.256186772025087,0.39357518877722414,0.40533144782906055,0.44652287405809066,0.49982225712639855,0.52132318056647,5.817031479113359,6.033542806193093,6.74724399463417,7.54401791162219,7.861106192025385,0.3739736630117918,0.3978156687737888,0.4805908704391173,0.6159038916784071,0.6783957547954439,884,Halichoeres trimaculatus,FALSE,FALSE,TRUE,normal,0.44652287405809066,6.648755656108597
Halichoeres trimaculatus__-14_147,2.9538527558233865,4.451707035727147,5.973721310093275,6.677084796565883,6.85643706483493,2.8142064206920745,2.9397486972154327,3.464258784932462,4.631927337823531,5.364840136849512,-11.550251712271336,rls,1.695654909916113,1.722781628145495,1.7956554008627676,1.867942162629897,1.891991848574246,0.3665227369682697,0.3791843474393164,0.424353108483311,0.48566637435305343,0.5079520761611757,-15.61201451299927,5.9922614302797195,6.131665639576794,6.595498053628329,7.119157921001886,7.316788928091772,0.3896206111072816,0.40128753907016823,0.45163075196394903,0.5304431304851622,0.5699977603254809,6.030918857732127,6.161080395223658,6.6002852403536725,7.119062294942584,7.294926299402521,0.3791838608616045,0.3932314258125979,0.44419345944482,0.5157635422730877,0.542548284751906,273,Halichoeres trimaculatus,FALSE,FALSE,TRUE,normal,0.45163075196394903,6.584249084249084
