population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,col
Parablennius serratolineatus__Parablennius serratolineatus,0.6085661040790471,1.0895170345928,3.1855827336167835,3.919328044884399,4.121197710187269,1.605834159564032,1.7147174897558006,2.311339774124012,3.4776539556306005,3.864855262599055,-6.7303861298070675,rls,1.1215445187334436,1.2361258587814854,1.3420812768966637,1.4154888571883375,1.456663607836365,0.28603437091375317,0.29855511164868426,0.3524843337197646,0.4848945733370308,0.5923007251208302,-8.659556288367217,3.5883645264469957,3.690567177373093,3.987417273511277,4.423457432701044,4.661023843423245,0.3575008939715846,0.37092363652812554,0.43946870848652386,0.519735501076806,0.5361863151626453,3.563551285438383,3.7781265861386353,4.068748534304548,4.4105067157086,4.661169299620204,0.2919858506389724,0.30533326315431797,0.363721708965648,0.5148437222304412,0.6482532143060675,313,Parablennius serratolineatus,FALSE,FALSE,TRUE,normal,0.43946870848652386,4.0095846645367414,rls_norm
Parablennius tasmanianus__Parablennius tasmanianus,6.252762348315413,6.43102730136016,6.8327803680431245,7.239535541210321,7.432169536741357,2.206329005341434,2.2795243290402847,2.554171436791058,3.0878995806882257,3.33853860150734,-14.1207861164028,rls,1.809454332494738,1.8256447298872112,1.8769831788988969,1.9270054111563075,1.9433415151864224,0.3034377499897574,0.31151532501175544,0.34555994952857927,0.38751806740947825,0.4027512900319572,-17.58514903635495,6.514658791805027,6.6056210915968485,6.942150714095407,7.348683867828267,7.539982117859587,0.310557920893255,0.319508741666498,0.3523457612490098,0.4037296968001258,0.4243302261017628,6.526862856509582,6.616831856651158,6.941372436890473,7.283929993659005,7.41176535147341,0.3105583189100463,0.31922786509314555,0.35613721554847977,0.40253206683951703,0.41964932184665815,556,Parablennius tasmanianus,FALSE,FALSE,TRUE,normal,0.3523457612490098,6.879496402877698,rls_norm
Paracaesio xanthura__Paracaesio xanthura,5.781112977026144,8.439909926638187,13.671504756142134,16.54454371737358,17.27788367080955,8.256375928463363,8.621609236422614,10.383503804724883,13.682391858205216,14.89310857017901,-66.65640214680425,rls,2.396455761589879,2.4370155302810583,2.566686147298024,2.6782745371019714,2.708514738726098,0.4395786684811337,0.4574794262578375,0.5325892614668091,0.6366931022228214,0.6694202387916267,-74.54111156659707,13.951421731457526,14.399220175060211,16.042085229253942,17.86421112115015,18.342188860861683,0.4518902041173914,0.46997393768976414,0.5381982051002547,0.6290437590768325,0.6553442073754041,12.988941486253662,13.439369484629928,15.038853081271682,16.78838281169646,17.29152329695482,0.4616936953230117,0.4824927829244221,0.5726864897710691,0.7070145035113757,0.7519121901433323,11122,Paracaesio xanthura,FALSE,FALSE,TRUE,normal,0.5381982051002547,15.713675597914044,rls_norm
Paracanthurus hepatus__Paracanthurus hepatus,6.373909073097643,6.869742270178357,7.902107447732655,8.651792602021398,8.901244790702838,3.951619254960157,4.086890150480876,4.68421256258329,5.566529381232984,5.927148667724548,-20.74674351890035,rls,1.897625440162236,1.9293185837048268,2.025385928891046,2.1198388452481742,2.1462818712594847,0.3977673896691295,0.4162491705683349,0.47708501202191234,0.5442681710590962,0.568595499776374,-29.029463991278657,8.022639008250215,8.161943540602332,8.67085378355613,9.19940995222379,9.40427149306464,0.41335001748655714,0.42587294559582534,0.46919328717536257,0.5205096580114891,0.5389115832763689,7.538817419290812,7.779806013894339,8.497830260641141,9.300428356782104,9.573338347116175,0.414032110034235,0.4349474237735037,0.5055647181745844,0.587176736957764,0.617803331619338,873,Paracanthurus hepatus,FALSE,FALSE,TRUE,normal,0.46919328717536257,8.61111111111111,rls_norm
Paracirrhites arcatus__Paracirrhites arcatus,1.7605894876023498,2.83726019477728,6.664210917470919,8.100452410273542,8.53915837065576,2.999853121991874,3.2271025448266824,4.528347436575642,7.34022793019556,8.065164122456745,-30.446487134749784,rls,1.835827145573512,1.8464069657415405,1.879065664503806,1.9174539983744163,1.930998571219889,0.30473422542020306,0.31126401463926834,0.33388822129598805,0.36369453203620977,0.3763270972860374,-25.20028631650124,6.6509190145683466,6.85737533563182,7.672640477653626,8.892697903220329,9.382988177781646,0.3724348895972134,0.3916155884035883,0.4858660228256219,0.608185566729303,0.6256722293264054,6.63768147176356,6.70345324723379,6.925624815323568,7.213586961206251,7.312590432244504,0.3119476501705165,0.318957650724783,0.34341358159050805,0.3760594338455387,0.3900527581548047,2493,Paracirrhites arcatus,FALSE,FALSE,FALSE,lognormal,0.34341358159050805,6.873245086241476,rls_lnorm
Paracirrhites forsteri__Paracirrhites forsteri,5.739722282627419,7.051344578732005,9.142193503769915,10.192853274193988,10.57371704821193,3.1674544102161426,3.3516289994303152,4.534108655008474,7.249870300211086,8.334079722734,-34.619504886053576,rls,2.101919788697893,2.112551279999427,2.147019827952639,2.181386966623229,2.1930577685378396,0.30988790371651953,0.3166058559911205,0.3403281538018253,0.3720206247228768,0.38443038854786904,-29.79738253789133,8.702568278205796,8.889883543905366,9.639069753028174,10.845251550791923,11.322866549092156,0.33550930537717677,0.3471642561347232,0.42668705726751543,0.5609237667609768,0.5954926945822578,8.68972800001038,8.785784510837258,9.067739635480253,9.39531518681213,9.525560612720328,0.31747858483041463,0.32470814866152226,0.3504246034552443,0.38527143730218455,0.39908097692529304,2109,Paracirrhites forsteri,FALSE,FALSE,FALSE,lognormal,0.3504246034552443,8.988857278330963,rls_lnorm
Paraluteres prionurus__Paraluteres prionurus,0.4190904623979283,0.8139444482491841,3.1384599300709786,5.2127502948562485,5.775571999103315,3.3569882332215273,3.646324898785171,4.852268345198633,6.302584940381916,6.758609659524121,-16.154741218946093,rls,1.4694313807324342,1.511623250940955,1.6086421742181132,1.7128409738305148,1.74758244709272,0.366337752317724,0.3824862799745859,0.4492113803018936,0.5678567258999201,0.6272799768007263,-17.26726629891375,5.059871739589325,5.217715930289998,5.927731034138246,7.031238216781585,7.490820555349037,0.463410947072003,0.4886022136192315,0.5558772245910134,0.60296346861535,0.6120561595295269,4.96268206873995,5.091853807790595,5.540921892599577,6.224072884300927,6.506416726528281,0.37897935576320785,0.39691117968183265,0.47285524691668346,0.6168641746867318,0.6943558713944021,289,Paraluteres prionurus,FALSE,FALSE,TRUE,normal,0.5558772245910134,5.423875432525952,rls_norm
Parapercis australis__Parapercis australis,8.248254556525172,8.424254233355562,8.914589246116583,9.477240978567146,9.699433820202744,2.441814964041412,2.523209337070486,2.8936569277137965,3.733772021300909,4.139575075521752,-19.299296289874928,rls,2.0817169661777286,2.0943347740187184,2.1347077282891047,2.17239818739113,2.1833819365755125,0.2792273736241969,0.2852390639098691,0.3121522018715631,0.34872341744162394,0.36559815505712906,-20.152352578297105,8.401853737128047,8.527528013302447,8.967919832059483,9.567773778096631,9.846933096388597,0.27151939978691114,0.2812454914891729,0.31713305581843854,0.3870152205469809,0.4153937243154972,8.45962738866336,8.552109390593674,8.879311006092813,9.240975783932443,9.357159430195074,0.2847595187471595,0.2911404749391472,0.31991279028539127,0.3595988733033949,0.3781619111428178,521,Parapercis australis,FALSE,FALSE,TRUE,normal,0.31713305581843854,8.848368522072937,rls_norm
Parapercis clathrata__Parapercis clathrata,11.367487982475112,11.559186223336155,12.172952064344509,12.824767894832908,13.01105820655714,3.4099410408825532,3.5044996283792016,3.906608670215068,4.5181310239750525,4.815034241412216,-24.077867837075516,rls,2.3732444255610257,2.3856355256996116,2.4229274859315084,2.455843672381786,2.466198395723673,0.2995801440348816,0.3041505552122456,0.32640735996741205,0.35588488642507204,0.3664374629299269,-26.611737916864183,11.433744812290133,11.61845158456406,12.213379462932885,12.869056936522943,13.051970841423223,0.27933865080326453,0.286864792855002,0.31623615060205107,0.3575198412589472,0.3749491536338642,11.342457230960605,11.478542830613913,11.89884536430126,12.30552492761792,12.450093703714048,0.3064292314618529,0.3113220752160885,0.33529745826229845,0.3674565158622301,0.3790895860419977,928,Parapercis clathrata,FALSE,FALSE,TRUE,normal,0.31623615060205107,11.920797413793103,rls_norm
Parapercis haackei__Parapercis haackei,7.345573997085733,7.519399077332886,7.90627746000616,8.23507845966983,8.340574194204198,1.9169948768895295,1.9704059571275392,2.172165305769147,2.4348488591555992,2.555650456536466,-17.376107528206045,rls,1.8353154400376743,1.8773388384037284,1.984485251238465,2.050944382393052,2.0722110978400488,0.2379107603911097,0.24698974417671565,0.28952565626304383,0.369333028750544,0.4062517765680233,-26.31826272431956,7.3778809815686754,7.541348004037087,7.917122770226351,8.243365701617277,8.350984244600813,0.23926711629735203,0.2467528642093524,0.27355115007894026,0.30879529453566523,0.32365767678311574,6.714409223894699,6.938629479151265,7.602816980919982,8.100259465719875,8.267196677839793,0.24131732585269397,0.25080489499040615,0.2957003387302874,0.3822932793668003,0.42360464533361136,2411,Parapercis haackei,FALSE,FALSE,TRUE,normal,0.27355115007894026,8.013272501036914,rls_norm
Parapercis queenslandica__Parapercis queenslandica,12.3559735008986,12.574049377065766,13.19760477172784,13.884149807752769,14.089586401193362,4.1251708889079834,4.233324852065058,4.704094419838315,5.473059534028829,5.90226443916571,-19.54856041798272,rls,2.4366872204133356,2.457398649113634,2.516257345014717,2.568735976302385,2.5830527459872217,0.3230015093127679,0.3325359206208549,0.3688619123772728,0.43171610473223254,0.46387891856630425,-27.07131172854328,12.538636788963828,12.718006349736172,13.29709222570462,13.976465537645764,14.176720707194796,0.3058130011469081,0.31372765503118355,0.34655448532839717,0.3925421016690153,0.4135445385340401,12.393934899436232,12.580641742918806,13.26418485059818,14.035205324538694,14.27310692739747,0.33161220709937034,0.3419442268968984,0.3817716821918925,0.45263518089613086,0.4899894079137905,318,Parapercis queenslandica,FALSE,FALSE,TRUE,normal,0.34655448532839717,13.128930817610064,rls_norm
Parapercis ramsayi__Parapercis ramsayi,12.304639591352243,12.524166954670962,13.163784510038596,13.8752243711769,14.111924970636732,3.742994739219078,3.8764021879690698,4.310288532031693,4.890982439621913,5.078147065021351,-15.989357688517554,rls,2.4414304076184035,2.457263207350269,2.511352075678398,2.558520799444233,2.5728045203531957,0.2998917690845683,0.3083323701733744,0.3395132028916331,0.378361679717245,0.3911736801112064,-20.030251780273368,12.40290012010062,12.586977490261424,13.209986357682643,13.908832065932668,14.151135976960727,0.28064078860656183,0.2901513781031513,0.322202844219446,0.35968206161626437,0.3728680688572074,12.200957286261495,12.40270863739094,13.059985282979852,13.686008449889425,13.904928338168268,0.30676252173377166,0.31580780519986607,0.34953612591278915,0.392315687236276,0.40662588794473353,322,Parapercis ramsayi,FALSE,FALSE,TRUE,normal,0.322202844219446,13.051242236024844,rls_norm
Paraplesiops meleagris__Paraplesiops meleagris,19.883670667508003,20.28978328274203,21.53674986810553,22.62993486095992,22.953583965820176,6.657853363608731,6.839350094252063,7.532002627965019,8.447708608705405,8.71884403878252,-32.64489744119043,rls,2.73214627198542,2.772148204918909,2.8892841187899347,2.98571414188087,3.0114912734105195,0.36546599750426606,0.3813260264775918,0.4412736912808915,0.527923092731289,0.5606439598055307,-45.51530911822198,20.13683489831003,20.48054084413655,21.63563637782419,22.699951045428943,23.000426148389177,0.2999128419812398,0.30882498230099004,0.34394668686623675,0.3857681009269344,0.40011353140686096,17.33187651887222,17.832758871510777,19.86912183611902,21.88102943918008,22.525786181032483,0.37801587854775826,0.3956173787431326,0.4636526165656714,0.5669343564820313,0.6077253681163362,861,Paraplesiops meleagris,FALSE,FALSE,TRUE,normal,0.34394668686623675,21.788617886178866,rls_norm
Parapriacanthus elongatus__Parapriacanthus elongatus,0.11608360723195142,0.2339828180797584,1.377370625870427,4.109740487993806,5.207723301593013,3.951083067893247,4.184537929971787,5.283752663563969,7.300697907496787,8.078919208622759,-44.00318704590387,rls,0.9552264884662344,1.0932449651087963,1.3151005931079414,1.397641393099173,1.4414742974546084,0.3748674697848583,0.3879185613196772,0.47576150791420024,0.7047808202883834,0.8078056497044409,-41.596329753113096,4.427990337803719,4.615976667340835,5.737919264857156,7.670799657105312,8.439774699875809,0.5222762599035013,0.5371372196893961,0.5776914676643057,0.6194583545103185,0.6313369237439361,3.465601897045458,3.71287393895464,4.131645763770629,4.623892343615939,4.915778703134636,0.3884309007112627,0.4029801469290029,0.5039972771873182,0.8020697375086611,0.959391970846642,85158,Parapriacanthus elongatus,FALSE,FALSE,FALSE,lognormal,0.5039972771873182,4.026897061931939,rls_lnorm
Parequula melbournensis__Parequula melbournensis,7.04160086300783,8.603032572046427,11.066437118845371,12.102834446364968,12.43483748076364,4.295279688208506,4.468115788645488,5.494463314321981,7.942074379413876,9.010318205540257,-35.885203914593305,rls,2.2402549196601,2.283600856451411,2.3856609650138125,2.458904871098109,2.4805940119012733,0.33246389697683704,0.3443802153040863,0.40208685337818784,0.5120040277406702,0.5599020730284295,-42.670099152705824,10.389227470106496,10.690569720833103,11.552654311196726,12.511236448540853,12.882990395175495,0.3555449363181624,0.3688762141323843,0.4363021530801713,0.5535112933391525,0.5910675233141602,10.601525364680104,10.914061218493012,11.790647294425243,12.718592978355405,13.058286198928078,0.3418659975122489,0.3548477245609243,0.4188994898816685,0.5474660253491325,0.6067884677430389,1627,Parequula melbournensis,FALSE,FALSE,TRUE,normal,0.4363021530801713,11.232329440688384,rls_norm
Parma mccullochi__Parma mccullochi,15.704560076572204,15.946112329869113,16.70112396332169,17.322552086122418,17.514392931830642,5.123573726494566,5.253795760450509,5.63933569384762,6.103281644306149,6.25898741989732,-54.52118484596032,rls,2.310591968088803,2.374943510728305,2.5441977001424134,2.669567630934171,2.698306681351865,0.37380704883478,0.3904883022340123,0.4650765414689413,0.5899845016628247,0.6333415751253091,-72.9816145839429,15.814592466100098,16.04932058432658,16.75432089391159,17.356934733680404,17.5533618823636,0.3002603841145385,0.3068583566579925,0.3321155005046327,0.36267135702930503,0.3725609759553297,11.72488709832028,12.428505211108249,14.236298028086733,15.922252025277576,16.44993830740132,0.3872534483804839,0.4058577067340285,0.4913960072843556,0.6452503224596604,0.702494698494868,30130,Parma mccullochi,FALSE,FALSE,TRUE,normal,0.3321155005046327,17.057417855957517,rls_norm
Parma microlepis__Parma microlepis,10.446356992733534,10.62024034487051,11.105894991677404,11.552962000750703,11.71344201860165,3.3631377697682385,3.451073078685557,3.751347256069608,4.092033904599465,4.2332505320152825,-44.80697243120888,rls,2.050381521853223,2.1014987655740813,2.246630777570298,2.348866410245113,2.375444176735438,0.307675274105719,0.32035008073570853,0.3833524836177129,0.48824147917796223,0.531785130529558,-59.62946916526688,10.543034420101131,10.709008461606649,11.15939341168777,11.588673449701432,11.744615682255516,0.2933359679250748,0.3020607759419619,0.33032551753111017,0.3621935337790137,0.3739114824432192,8.669119422467915,9.046078650044617,10.234974807832298,11.1804793613622,11.48395032453941,0.3151023858412359,0.3287474528005933,0.397877642347173,0.5188362618384655,0.5716937091830498,59814,Parma microlepis,FALSE,FALSE,TRUE,normal,0.33032551753111017,11.22266526231317,rls_norm
Parma occidentalis__Parma occidentalis,12.520805752388004,12.848945649273428,13.73588612433263,14.455130672874995,14.69144245930272,4.413906026636909,4.530536466436572,4.9912846896496905,5.560559165731173,5.802519790052601,-38.33658597011416,rls,2.288481164820523,2.3399020886788455,2.4596846143564206,2.543637473598645,2.56425875690253,0.33839742064594913,0.3515591986748191,0.4021981734510095,0.490428165104772,0.5237255168265562,-50.81454545299136,12.71821146529593,13.032681160333018,13.833930506257428,14.52882150511985,14.75797902979407,0.3129837194719238,0.321254871391939,0.3526962683990003,0.391633352041967,0.40609670398228,10.999181375112297,11.47354775803874,12.726516370618576,13.76288953961842,14.06221357485877,0.348320269323529,0.36270679472551903,0.4190250962662676,0.5214499964501579,0.5617777057681829,6023,Parma occidentalis,FALSE,FALSE,TRUE,normal,0.3526962683990003,14.090154408102274,rls_norm
Parma oligolepis__Parma oligolepis,10.73691691236119,10.98682349321054,11.615017619355932,12.198704914560524,12.388187249156683,2.874345797007179,2.9906070384296655,3.3956618478761893,3.998100918410634,4.2576420433837,-20.729939530345824,rls,2.290035696626285,2.330046684819826,2.3993880258759974,2.4416045575910617,2.4537330171253458,0.26119083152640726,0.2685520958160923,0.30070621919548174,0.3658725188069944,0.40339373714158655,-29.43970875531657,10.78994612346187,11.024378052029522,11.63598280529925,12.22131294066406,12.407061606481443,0.2483425260467109,0.25735632605571057,0.28954358659974316,0.33759343114193685,0.3579833587086735,10.579631510374202,10.8868201481735,11.52429776277603,12.056815362396012,12.234337807210068,0.26570944877723496,0.27346765019029223,0.30763381482450675,0.37846511478766787,0.4203746238552943,737,Parma oligolepis,FALSE,FALSE,TRUE,normal,0.28954358659974316,11.573948439620082,rls_norm
Parma polylepis__Parma polylepis,15.061422951613268,15.41015325129309,16.352548454614652,17.108214673856626,17.33408658128656,4.920383915824474,5.037236375321456,5.5258686610043615,6.2141615575074605,6.504986528347539,-48.75951019542097,rls,2.2836686515470053,2.3604713533859405,2.54453162331221,2.678386668770859,2.706015667410534,0.370030713086292,0.38906789556121674,0.48141306811995793,0.6195093764673465,0.6724430592026595,-65.68204585769003,15.247873154717434,15.551164137517745,16.415069236254084,17.143606379151848,17.36895907835879,0.29403441506541694,0.30192568209723575,0.3315751613267446,0.3761772255260374,0.39656137639910105,11.639590379175102,12.314157501640626,14.40537385985218,16.141860708769126,16.642471331830166,0.3830659668569393,0.4042666191226671,0.5107007613448358,0.6839882394329542,0.756131206269347,12313,Parma polylepis,FALSE,FALSE,TRUE,normal,0.3315751613267446,16.555875903516608,rls_norm
Parma unifasciata__Parma unifasciata,11.059375909211363,11.207940065201576,11.71615429700523,12.276342853432196,12.471130444627352,3.3693593749752453,3.464103278763112,3.829302428430495,4.461851387105799,4.696758426620768,-49.75510697232435,rls,2.336424699644738,2.352790209959,2.3985044838810095,2.4335687377714113,2.444386938203562,0.29440615946031423,0.30077536251564807,0.3243404142043411,0.36085211752587854,0.37329192751044904,-55.82567959444118,11.142689512859342,11.28204454040698,11.76015827288353,12.324853184848685,12.54783705983684,0.28504580927527723,0.2928447993759081,0.3209855086475271,0.3638530583111104,0.38162141299491914,10.974271081528617,11.14732934584022,11.5987756125414,12.010031840320089,12.138152735474732,0.30090227887547666,0.30770779985721236,0.3330602248742149,0.372924126719531,0.38668172694688296,36889,Parma unifasciata,FALSE,FALSE,TRUE,normal,0.3209855086475271,11.688104855105856,rls_norm
Parma victoriae__Parma victoriae,13.977305057693547,14.519702667831972,15.767743227203496,16.608048769893436,16.826303603817212,4.241511045157084,4.356238811534535,4.845581947899229,5.653821772208924,5.9871391405568986,-47.27259248739634,rls,2.1035551063967137,2.1862735677430427,2.415946252103349,2.577242513302819,2.6179579277904717,0.3812449436431156,0.40124800620180434,0.5090844877207078,0.6938777588562485,0.7945816574311861,-61.70028361613457,14.14481955141877,14.657030874710673,15.7984556635861,16.623501896654005,16.8367195666983,0.26046779498777173,0.2689190201153382,0.3043673196430785,0.3649587473982473,0.390100555974448,10.075011618598218,10.709808559162507,12.87432357145925,15.004075472218997,15.697383536983969,0.39552700096969,0.4179532580588366,0.5439211477217974,0.7864133849222679,0.9381715856064432,14112,Parma victoriae,FALSE,FALSE,TRUE,normal,0.3043673196430785,16.731505102040817,rls_norm
Parupeneus barberinoides__Parupeneus barberinoides,1.8703474502774935,3.293993606838277,9.11538656469401,12.00747340336173,12.766462890545546,6.672276274055179,7.08322921754227,9.25175156549209,12.659435587045168,13.728099069400471,-46.569488082627714,rls,2.2160574655762404,2.2280026338863346,2.2660702999354925,2.3060210099054697,2.3223107746547087,0.39218398565349577,0.39900772865255185,0.4252141788089742,0.4571516484382825,0.4698220795989103,-39.50103567776637,10.617900573798694,10.981946259556697,12.346685385619145,14.00642553901669,14.74341187703097,0.47305878274168217,0.4902037615104831,0.573490834548438,0.6569083749833197,0.6724472106930789,10.03805500246649,10.153459808202411,10.557244975439382,11.01591148589539,11.236379712014353,0.4077588343045363,0.4154285043590533,0.44517864369184584,0.48210968969165546,0.4969810610099177,2324,Parupeneus barberinoides,TRUE,FALSE,FALSE,lognormal,0.44517864369184584,10.423838209982788,rls_lnorm
Parupeneus barberinus__Parupeneus barberinus,3.777651174868336,6.30808970037519,14.366148970313567,18.232077463356124,19.01196657686963,9.920529191738389,10.447066937439091,12.925912035176076,17.06329132106369,18.317003815472585,-45.15704640015137,rls,2.194040607187141,2.301887615798981,2.5902533489957595,2.8081554727844837,2.8585501298401175,0.5495283082645215,0.5785868078021144,0.726693950582468,0.9378109646353704,1.019095185004062,-58.50243541050197,15.662791046269753,16.202642766190436,18.099821700237783,20.103147286833053,20.74132042817135,0.4710209504020888,0.48889823238515273,0.5705639337906868,0.6633000339689545,0.6830689415320721,13.400060513819332,14.302906237630328,17.52113402707705,21.05814638702512,22.180238894246965,0.5937474360739357,0.6305621978164612,0.8340745989677927,1.1872948366569882,1.3509743713836584,1059,Parupeneus barberinus,FALSE,TRUE,TRUE,normal,0.5705639337906868,17.433899905571295,rls_norm
Parupeneus chrysopleuron__Parupeneus chrysopleuron,1.545355360096518,2.6879340093198927,8.12449077945338,11.501520136711497,12.438210944174598,6.8780799324809765,7.278462217430975,9.19412548096449,12.187323084197695,13.05867903996581,-27.870003836191337,rls,2.052185833961259,2.0919532303423782,2.210392314014205,2.3332963796219524,2.37365572424863,0.480655720482126,0.4996485510442005,0.5716815154632839,0.6677278752600359,0.7060162379917649,-31.70462697565145,10.117228654628184,10.451187401297902,11.814673703983328,13.611354859147648,14.278175753677145,0.4864884795967518,0.5050454415761977,0.5831646518275657,0.6585514817880463,0.6689257923492359,9.23588775966053,9.577484618253072,10.766812536162432,12.329334199703291,12.957183491231415,0.5098008798128851,0.5325170280272747,0.6217326888625749,0.7495556043088711,0.8038547333975339,370,Parupeneus chrysopleuron,FALSE,FALSE,TRUE,normal,0.5831646518275657,11.04054054054054,rls_norm
Parupeneus ciliatus__Parupeneus ciliatus,3.8542201833310954,6.706302332629756,15.295718304521206,19.538839870038093,20.51872201771767,10.679421244992673,11.177745376605165,13.774484678340684,18.501668154507513,20.14627234676116,-45.33310297527171,rls,2.4735622959801353,2.5169612059094217,2.6502366452181243,2.78724715462718,2.826815354483035,0.5337298213511256,0.5551845273424767,0.6312256290427147,0.7291605065491251,0.7611085080475987,-52.229981564257145,16.591026107270935,17.129388877252705,19.294568385383947,21.67296946592381,22.397785120171054,0.4743510869882795,0.4934772617908628,0.570541992817547,0.6679443728254492,0.6882561723796575,14.622648955750796,15.19218168384946,17.35170708135628,20.014020076075184,20.919943993908067,0.5740957028315231,0.6008442351805839,0.6996484096292852,0.8377233955379377,0.8858690432430159,769,Parupeneus ciliatus,FALSE,TRUE,TRUE,normal,0.570541992817547,17.782834850455135,rls_norm
Parupeneus crassilabris__Parupeneus crassilabris,0.3329181836842386,0.731828095473914,3.938853398790326,9.309370844777613,10.809541278842495,11.440728692186122,11.974197808837078,14.294170126392109,17.045660697671188,18.026379818156254,-59.4731610610513,rls,2.0508674557729303,2.0860941931200863,2.200549107502704,2.3307165244102546,2.3675015888647795,0.5602463978760823,0.5792162919327797,0.6494479501840121,0.7516203936894836,0.7935830677290401,-60.289531387457906,11.959246172299371,12.324872481768397,13.98271681281626,16.223361851843727,17.24774462731454,0.5965684019142944,0.6149723933009399,0.666646391921589,0.6899513778454427,0.6939090833594156,9.71347819492578,10.020957284933116,11.20269638147954,12.962360397593498,13.514776100873748,0.6072232218164573,0.6313696708085863,0.7243459705165186,0.8713955989582631,0.9365823235305694,3634,Parupeneus crassilabris,TRUE,TRUE,TRUE,normal,0.666646391921589,10.85030269675289,rls_norm
Parupeneus cyclostomus__Parupeneus cyclostomus,6.402458829820117,9.343017392578908,16.296839897853147,19.476269252135,20.371122779841713,10.35991151400016,10.736965536846764,13.19689401760981,18.70982005292851,20.44674641779228,-45.40460913760289,rls,2.6361932298247934,2.6553723491647947,2.713043481517225,2.771661415061867,2.789710796816141,0.47818453383527754,0.4870472501179797,0.5217868196945761,0.5595788286324913,0.57172485159516,-41.02147961301654,17.312459074535845,17.792786378973688,19.565662586536384,21.79345383944352,22.612093936855175,0.47273557736996064,0.4873224465332454,0.5540427345067537,0.6531991596156569,0.6779141011538202,16.020216051434176,16.304152406003304,17.2985139571999,18.344900486154277,18.706553742795407,0.5068680094317896,0.5174105499129864,0.5594017063872696,0.6063804266336145,0.621787940007399,715,Parupeneus cyclostomus,FALSE,FALSE,FALSE,lognormal,0.5594017063872696,17.272727272727273,rls_lnorm
Parupeneus indicus__Parupeneus indicus,14.925524399571302,15.698473197588882,17.716231403022377,19.573116843930705,20.118740361174343,7.513967987949909,7.826220876667199,9.00838447325608,10.789430101090636,11.466897344347878,-39.0254418236856,rls,2.580255348977972,2.6060831519389756,2.703781215913953,2.7957107538437302,2.82595096762523,0.4322429766528957,0.4478232428553131,0.5007101431323382,0.5590127505438593,0.579664591594005,-43.81508004578282,16.60163656975234,16.990289598565145,18.49242326382519,20.09049265919523,20.666992464324764,0.381997265082516,0.3970975436113717,0.4516187898976932,0.5138742223313716,0.5313934743887521,15.085770435339285,15.441913005677918,16.96527175087429,18.54760349131476,19.1186599855589,0.4532407273478798,0.47124240774960297,0.5337960570632099,0.6056661266812918,0.6319449911560288,895,Parupeneus indicus,FALSE,FALSE,TRUE,normal,0.4516187898976932,17.178770949720672,rls_norm
Parupeneus multifasciatus__Parupeneus multifasciatus,0.9343243938491932,1.6833840396578414,7.076216204742935,12.17462357067392,13.292181912830742,9.79397223838584,10.54339083683019,13.632276089762982,16.96838383822924,18.036019332103944,-65.97943819461113,rls,2.3390793781328516,2.352281512068844,2.395998032561235,2.4435641980030622,2.4605133606434615,0.40181696667323663,0.40948076012847257,0.4409724113685014,0.48376443196889457,0.500796604406739,-59.28570608143081,12.511836906084248,12.95257945961131,14.686420291662143,16.864701753745145,17.66422895943675,0.5422930042969833,0.5650432948751184,0.6418076353175306,0.6860024633075447,0.6922633148296055,11.472847119865106,11.595212540319324,12.1094686254545,12.73126219913549,12.966968869914748,0.41859500151362766,0.4272605994068961,0.4633042715323537,0.5134977187503756,0.5339002717608461,7774,Parupeneus multifasciatus,TRUE,FALSE,FALSE,lognormal,0.4633042715323537,11.636866478003602,rls_lnorm
Parupeneus pleurostigma__Parupeneus pleurostigma,13.674080793608187,13.90877252684999,14.62107742146268,15.455897728154076,15.7132704956561,5.009625139060281,5.129584324288454,5.668009691937192,6.564340709197819,6.92197527752834,-29.79551776603757,rls,2.508546174948019,2.5266456330079747,2.5785230535698513,2.623651848098939,2.6368605442587776,0.360250221235092,0.3687657546037369,0.39760066750840295,0.43852645148038594,0.45249648822385335,-33.69173438242749,13.940039089763166,14.1239344237252,14.792000997894178,15.606943904960564,15.877884123865368,0.33171124564783805,0.34102338053350445,0.371129405804577,0.415835464193506,0.43237107479124415,13.370813519311476,13.587973442130668,14.277840844072465,14.928830521850507,15.165615223390883,0.372260824272865,0.3816652378036643,0.41384449080628993,0.46047874720033194,0.4766780800888632,812,Parupeneus pleurostigma,FALSE,FALSE,TRUE,normal,0.371129405804577,14.298029556650246,rls_norm
