species,size_class,p_lbspr,size_min,size_max,p_lbspr_mk15,p_obs,std_linf,std_k,std_mk,hoenig_m,largest_fish_in_sample_mm,mean_size
Chaetodon lunulatus,187.5,0,181.25,193.75,0,0,10.51,1.482,0.17,0.25,124,9.139002307828866
Chaetodon lunulatus,200,0,193.75,225,0,0,10.51,1.482,0.17,0.25,124,9.139002307828866
Chaetodon lunulatus,250,0,225,275,0,0,10.51,1.482,0.17,0.25,124,9.139002307828866
Chaetodon lunulatus,300,0,275,325,0,0,10.51,1.482,0.17,0.25,124,9.139002307828866
Chaetodon lunulatus,350,0,325,375,0,0,10.51,1.482,0.17,0.25,124,9.139002307828866
Chaetodon lunulatus,400,0,375,450,0,0,10.51,1.482,0.17,0.25,124,9.139002307828866
Hyporhamphus australis,2.5,0.05690691261365124,1.25,3.75,0.11264263811390941,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,5,0.05819070181884214,3.75,6.25,0.10801119321704451,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,7.5,0.05962863018847208,6.25,8.75,0.10316973586465367,0.01657763860747835,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,10,0.12438291546839303,8.75,11.25,0.19080078419544563,0.14827776754466754,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,12.5,0.06531488730949032,11.25,13.75,0.08700659640186106,0.04457542825566402,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,15,0.13913171086026543,13.75,17.5,0.15510201801862183,0.16282925032234297,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,20,0.15714910113640684,17.5,22.5,0.1252601417584075,0.2930558113833118,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,25,0.2587764306437105,22.5,27.5,0.10428905756910582,0.2035365629029287,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,30,0.0742127289388891,27.5,32.5,0.013186101196959288,0.10885982685577454,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,35,0.006305981021879315,32.5,37.5,5.31733663991242e-4,0.02228771412783201,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,40,0,37.5,45,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,50,0,45,56.25,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,62.5,0,56.25,68.75,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,75,0,68.75,81.25,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,87.5,0,81.25,93.75,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,100,0,93.75,106.25,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,112.5,0,106.25,118.75,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,125,0,118.75,131.25,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,137.5,0,131.25,143.75,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,150,0,143.75,156.25,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,162.5,0,156.25,168.75,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,175,0,168.75,181.25,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,187.5,0,181.25,193.75,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,200,0,193.75,225,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,250,0,225,275,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,300,0,275,325,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,350,0,325,375,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hyporhamphus australis,400,0,375,450,0,0,28.339999999999996,2.09,0.734731367,1.535588557,307,19.60213667342052
Hemigymnus melapterus,2.5,0.17699435742487557,1.25,3.75,0.17764685599462574,0.02548380915884269,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,5,0.16504264902802515,3.75,6.25,0.16550838540149457,0.0969534393561985,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,7.5,0.15210833173921773,6.25,8.75,0.1523854252745097,0.13623299482659512,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,10,0.2598067813083313,8.75,11.25,0.2597827702441605,0.1465798045602606,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,12.5,0.10315492308441762,11.25,13.75,0.10286013233536852,0.13431691894999043,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,15,0.12435646246540968,13.75,17.5,0.12351538859395159,0.147154627323242,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,20,0.018517484378657308,17.5,22.5,0.018282018203544404,0.12741904579421345,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,25,1.9010571065673207e-5,22.5,27.5,1.9023952344999377e-5,0.09714504694385898,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,30,0,27.5,32.5,0,0.05230887143130868,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,35,0,32.5,37.5,0,0.0233761256945775,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,40,0,37.5,45,0,0.01130484767196781,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,50,0,45,56.25,0,0.00114964552596282,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,62.5,0,56.25,68.75,0,3.832151753209427e-4,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,75,0,68.75,81.25,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,87.5,0,81.25,93.75,0,1.9160758766047136e-4,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,100,0,93.75,106.25,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,112.5,0,106.25,118.75,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,125,0,118.75,131.25,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,137.5,0,131.25,143.75,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,150,0,143.75,156.25,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,162.5,0,156.25,168.75,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,175,0,168.75,181.25,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,187.5,0,181.25,193.75,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,200,0,193.75,225,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,250,0,225,275,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,300,0,275,325,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,350,0,325,375,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Hemigymnus melapterus,400,0,375,450,0,0,18.5,0.418,1.493899895,0.624450156,240,14.837133550488598
Scarus niger,2.5,0.05904421125646589,1.25,3.75,0.12665033131179543,0.07632367632367633,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,5,0.060924236464452934,3.75,6.25,0.12073065234228154,0.08291708291708291,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,7.5,0.06307812361218612,6.25,8.75,0.11450185471196483,0.05834165834165834,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,10,0.1341563994873812,8.75,11.25,0.2087751201373257,0.05754245754245754,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,12.5,0.0722223632064898,11.25,13.75,0.09328476509246385,0.06113886113886114,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,15,0.16010455393282663,13.75,17.5,0.16071679295617083,0.08471528471528472,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,20,0.20113732008645155,17.5,22.5,0.11600215590450612,0.15384615384615383,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,25,0.23558471110208812,22.5,27.5,0.05810977901978812,0.23236763236763236,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,30,0.013748080851657763,27.5,32.5,0.0012285485237036264,0.14905094905094904,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,35,0,32.5,37.5,0,0.03136863136863137,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,40,0,37.5,45,0,0.01038961038961039,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,50,0,45,56.25,0,0.00199800199800199,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,62.5,0,56.25,68.75,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,75,0,68.75,81.25,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,87.5,0,81.25,93.75,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,100,0,93.75,106.25,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,112.5,0,106.25,118.75,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,125,0,118.75,131.25,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,137.5,0,131.25,143.75,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,150,0,143.75,156.25,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,162.5,0,156.25,168.75,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,175,0,168.75,181.25,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,187.5,0,181.25,193.75,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,200,0,193.75,225,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,250,0,225,275,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,300,0,275,325,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,350,0,325,375,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Scarus niger,400,0,375,450,0,0,25.366999999999997,0.388,0.673366471,0.26,280,18.624375624375624
Chlorurus microrhinos,2.5,0.03755817897600853,1.25,3.75,0.06604243907802775,0.06308506308506308,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,5,0.03784239630475981,3.75,6.25,0.06450517811410106,0.09462759462759462,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,7.5,0.03814217297632594,6.25,8.75,0.06293055316841228,0.05087505087505088,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,10,0.07726354726046651,8.75,11.25,0.1209685598106607,0.00834350834350834,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,12.5,0.039164940444022155,11.25,13.75,0.05794619800134724,0.00345950345950345,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,15,0.0795310621533508,13.75,17.5,0.11055041415304928,0.00895400895400895,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,20,0.08136291544741929,17.5,22.5,0.10300609246411191,0.02706552706552706,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,25,0.1263397890775488,22.5,27.5,0.13896305342729132,0.05006105006105006,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,30,0.0880160904350496,27.5,32.5,0.0809858966981983,0.15771265771265772,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,35,0.14129542939118367,32.5,37.5,0.10024329289838811,0.2313797313797314,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,40,0.18123937426546935,37.5,45,0.07731888877383154,0.18701668701668703,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,50,0.07173064495550548,45,56.25,0.016508474684834816,0.08526658526658526,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,62.5,5.134583128900856e-4,56.25,68.75,3.095872774574558e-5,0.0293040293040293,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,75,0,68.75,81.25,0,0.00284900284900284,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,87.5,0,81.25,93.75,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,100,0,93.75,106.25,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,112.5,0,106.25,118.75,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,125,0,118.75,131.25,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,137.5,0,131.25,143.75,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,150,0,143.75,156.25,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,162.5,0,156.25,168.75,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,175,0,168.75,181.25,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,187.5,0,181.25,193.75,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,200,0,193.75,225,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,250,0,225,275,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,300,0,275,325,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,350,0,325,375,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Chlorurus microrhinos,400,0,375,450,0,0,47.3,0.311,0.840084214,0.261266191,542,29.685083435083435
Scarus frenatus,2.5,0.04132189308761892,1.25,3.75,0.1238876491792319,0.04583333333333333,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,5,0.04339261359856297,3.75,6.25,0.11823668115169529,0.09520833333333334,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,7.5,0.04580325660302042,6.25,8.75,0.11229661483977632,0.05583333333333333,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,10,0.10078649956756036,8.75,11.25,0.20535351299587132,0.04416666666666667,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,12.5,0.05645831947308894,11.25,13.75,0.09215007814688,0.04666666666666667,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,15,0.13215916273035724,13.75,17.5,0.15996847021835955,0.08291666666666667,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,20,0.19145640675936398,17.5,22.5,0.11877535256439212,0.16416666666666666,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,25,0.34619910518262254,22.5,27.5,0.06706967268653616,0.17333333333333334,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,30,0.04242274299780454,27.5,32.5,0.0022619682172573606,0.148125,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,35,0,32.5,37.5,0,0.088125,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,40,0,37.5,45,0,0.04729166666666667,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,50,0,45,56.25,0,0.00770833333333333,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,62.5,0,56.25,68.75,0,6.25e-4,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,75,0,68.75,81.25,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,87.5,0,81.25,93.75,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,100,0,93.75,106.25,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,112.5,0,106.25,118.75,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,125,0,118.75,131.25,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,137.5,0,131.25,143.75,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,150,0,143.75,156.25,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,162.5,0,156.25,168.75,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,175,0,168.75,181.25,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,187.5,0,181.25,193.75,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,200,0,193.75,225,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,250,0,225,275,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,300,0,275,325,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,350,0,325,375,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Scarus frenatus,400,0,375,450,0,0,25.9,0.466,0.477954639,0.22,295,20.7390625
Lutjanus quinquelineatus,2.5,0.061736264271488366,1.25,3.75,0.15743730953189017,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,5,0.06520070347598028,3.75,6.25,0.1480615842514873,0.00815850815850815,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,7.5,0.0694073712508722,6.25,8.75,0.13803857354620278,0.01491841491841491,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,10,0.15628940773124764,8.75,11.25,0.2425372655631325,0.01118881118881118,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,12.5,0.09141058369235949,11.25,13.75,0.10199118992054133,0.03193473193473193,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,15,0.24802610611645046,13.75,17.5,0.15231850641512337,0.06153846153846154,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,20,0.2621273901401129,17.5,22.5,0.0561120655169478,0.3937062937062938,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,25,0.04580217332148873,22.5,27.5,0.003503505254674742,0.43566433566433566,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,30,0,27.5,32.5,0,0.04009324009324009,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,35,0,32.5,37.5,0,0.00233100233100233,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,40,0,37.5,45,0,4.662004662004662e-4,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,50,0,45,56.25,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,62.5,0,56.25,68.75,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,75,0,68.75,81.25,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,87.5,0,81.25,93.75,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,100,0,93.75,106.25,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,112.5,0,106.25,118.75,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,125,0,118.75,131.25,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,137.5,0,131.25,143.75,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,150,0,143.75,156.25,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,162.5,0,156.25,168.75,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,175,0,168.75,181.25,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
Lutjanus quinquelineatus,187.5,0,181.25,193.75,0,0,20.69,0.26,0.557049159,0.144832781,234,21.655594405594407
