scaled_size,scaled_n,size_class,dist,size_min,size_max,file,col,lty,lwd
0.870968714456014,0.6764705900692042,NA,giometto,NA,NA,10,black,dashed,0.5
0.8858147722119418,0.7058823602768167,NA,giometto,NA,NA,10,black,dashed,0.5
0.8957121438686001,0.7647058882214532,NA,giometto,NA,NA,10,black,dashed,0.5
0.905609515525258,0.82352941616609,NA,giometto,NA,NA,10,black,dashed,0.5
0.9179812303670212,0.82352941616609,NA,giometto,NA,NA,10,black,dashed,0.5
0.9303529449378442,0.8529411739031142,NA,giometto,NA,NA,10,black,dashed,0.5
0.9451990026937718,0.9411764720553634,NA,giometto,NA,NA,10,black,dashed,0.5
0.9625194033638642,0.9117647143183392,NA,giometto,NA,NA,10,black,dashed,0.5
0.9872628325055094,1,NA,giometto,NA,NA,10,black,dashed,0.5
1.009531919003931,0.9117647143183392,NA,giometto,NA,NA,10,black,dashed,0.5
1.039224034244846,0.9705882422629756,NA,giometto,NA,NA,10,black,dashed,0.5
1.051595749086609,0.8823529441107266,NA,giometto,NA,NA,10,black,dashed,0.5
1.0639674636574317,0.82352941616609,NA,giometto,NA,NA,10,black,dashed,0.5
1.0738648355850304,0.9117647143183392,NA,giometto,NA,NA,10,black,dashed,0.5
1.086236550155853,0.7941176459584774,NA,giometto,NA,NA,10,black,dashed,0.5
1.0936595788983468,0.7941176459584774,NA,giometto,NA,NA,10,black,dashed,0.5
1.10603129374011,0.7058823602768167,NA,giometto,NA,NA,10,black,dashed,0.5
1.1283003802385312,0.7058823602768167,NA,giometto,NA,NA,10,black,dashed,0.5
1.145620780637683,0.588235291916955,NA,giometto,NA,NA,10,black,dashed,0.5
1.16541552422194,0.5588235341799308,NA,giometto,NA,NA,10,black,dashed,0.5
1.1802615819778677,0.411764708083045,NA,giometto,NA,NA,10,black,dashed,0.5
1.200056325291184,0.411764708083045,NA,giometto,NA,NA,10,black,dashed,0.5
1.2149023830471115,0.26470588198615913,NA,giometto,NA,NA,10,black,dashed,0.5
1.2322227834462631,0.23529412424913496,NA,giometto,NA,NA,10,black,dashed,0.5
1.259440555773014,0.23529412424913496,NA,giometto,NA,NA,10,black,dashed,0.5
1.2866583280997643,0.11764705588927336,NA,giometto,NA,NA,10,black,dashed,0.5
1.3089274145981855,0.11764705588927336,NA,giometto,NA,NA,10,black,dashed,0.5
1.331196501096607,0.08823529815224915,NA,giometto,NA,NA,10,black,dashed,0.5
1.3485169017666994,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
1.4400675904036089,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
1.4895544492287809,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
1.52172090738386,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
1.5538873655389398,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
1.605848567278276,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
1.6256433108625328,0.02941177020761247,NA,giometto,NA,NA,10,black,dashed,0.5
0.5449601595740495,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.568068010841801,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.5931015163642936,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.6239119848618684,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.650871144639102,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.699012501429346,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.7548564754494134,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.7779643267171649,0.02857143376326529,NA,giometto,NA,NA,11,black,dashed,0.5
0.783741289481388,0.08571428917551019,NA,giometto,NA,NA,11,black,dashed,0.5
0.7933695609659522,0.3142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
0.8107004492586215,0.3142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
0.8184030664884449,0.2285714337632653,NA,giometto,NA,NA,11,black,dashed,0.5
0.8261056835074089,0.2285714337632653,NA,giometto,NA,NA,11,black,dashed,0.5
0.8357339549919732,0.3714285662367347,NA,giometto,NA,NA,11,black,dashed,0.5
0.8434365720109374,0.4,NA,giometto,NA,NA,11,black,dashed,0.5
0.8511391890299016,0.42857142164897954,NA,giometto,NA,NA,11,black,dashed,0.5
0.8607674605144658,0.4857142891755102,NA,giometto,NA,NA,11,black,dashed,0.5
0.870395731788171,0.4571428554122449,NA,giometto,NA,NA,11,black,dashed,0.5
0.8780983490179942,0.4571428554122449,NA,giometto,NA,NA,11,black,dashed,0.5
0.8858009660369583,0.6285714216489796,NA,giometto,NA,NA,11,black,dashed,0.5
0.8954292373106635,0.6285714216489796,NA,giometto,NA,NA,11,black,dashed,0.5
0.9031318545404868,0.5714285662367347,NA,giometto,NA,NA,11,black,dashed,0.5
0.9108344715594509,0.7142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
0.9204627430440152,0.7142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
0.9281653600629792,0.8285714216489797,NA,giometto,NA,NA,11,black,dashed,0.5
0.9358679770819436,0.7428571445877551,NA,giometto,NA,NA,11,black,dashed,0.5
0.9454962485665078,0.7428571445877551,NA,giometto,NA,NA,11,black,dashed,0.5
0.9531988655854718,0.8857142891755102,NA,giometto,NA,NA,11,black,dashed,0.5
0.9724554083437414,0.8857142891755102,NA,giometto,NA,NA,11,black,dashed,0.5
0.9897862968472696,0.9142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
0.993637605356752,0.8857142891755102,NA,giometto,NA,NA,11,black,dashed,0.5
1.003265876841316,0.9714285662367348,NA,giometto,NA,NA,11,black,dashed,0.5
1.012894148115021,1,NA,giometto,NA,NA,11,black,dashed,0.5
1.0282993823638087,0.7142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
1.0379276536375135,0.7142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
1.045630270867337,0.7999999999999999,NA,giometto,NA,NA,11,black,dashed,0.5
1.0629611591600063,0.7999999999999999,NA,giometto,NA,NA,11,black,dashed,0.5
1.072589430644571,0.8857142891755102,NA,giometto,NA,NA,11,black,dashed,0.5
1.0802920476635347,0.8571428554122448,NA,giometto,NA,NA,11,black,dashed,0.5
1.087994664893358,0.6,NA,giometto,NA,NA,11,black,dashed,0.5
1.0976229361670633,0.5428571445877551,NA,giometto,NA,NA,11,black,dashed,0.5
1.1033998989312863,0.5428571445877551,NA,giometto,NA,NA,11,black,dashed,0.5
1.113028170415851,0.6,NA,giometto,NA,NA,11,black,dashed,0.5
1.1207307874348147,0.5142857108244897,NA,giometto,NA,NA,11,black,dashed,0.5
1.13228471317412,0.5142857108244897,NA,giometto,NA,NA,11,black,dashed,0.5
1.1476899472120483,0.3714285662367347,NA,giometto,NA,NA,11,black,dashed,0.5
1.1553925644418717,0.3714285662367347,NA,giometto,NA,NA,11,black,dashed,0.5
1.1630951814608357,0.4571428554122449,NA,giometto,NA,NA,11,black,dashed,0.5
1.1727234529454,0.4571428554122449,NA,giometto,NA,NA,11,black,dashed,0.5
1.180426069964364,0.28571428917551017,NA,giometto,NA,NA,11,black,dashed,0.5
1.1939056499584104,0.3142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
1.205459575486857,0.28571428917551017,NA,giometto,NA,NA,11,black,dashed,0.5
1.21316219271668,0.14285714458775509,NA,giometto,NA,NA,11,black,dashed,0.5
1.2285674267546085,0.1142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
1.2401213524939136,0.14285714458775509,NA,giometto,NA,NA,11,black,dashed,0.5
1.255526586742701,0.1142857108244898,NA,giometto,NA,NA,11,black,dashed,0.5
1.265154858016406,0.0571428554122449,NA,giometto,NA,NA,11,black,dashed,0.5
